p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.0084097298088	0.0746765409393	GO:0044767	b	2	single-organism developmental process	29; 70; 166; 174; 302; 306; 324; 333; 348; 351; 388; 403; 65985; 472; 490; 595; 678; 684; 706; 773; 785; 889; 891; 976; 1000; 1062; 1152; 22955; 1277; 1278; 1280; 1301; 445; 1316; 1363; 1364; 1381; 1382; 1421; 1454; 1490; 1523; 1601; 1687; 1723; 1730; 1848; 1946; 1952; 1958; 93185; 2059; 2065; 2113; 2119; 2173; 2192; 2218; 2245; 2257; 2317; 2321; 2335; 2487; 2596; 2719; 2869; 2904; 2934; 2937; 3028; 3077; 3092; 3280; 3309; 3486; 3488; 3491; 3643; 3654; 3675; 3716; 3720; 3897; 3899; 3911; 3912; 3915; 3958; 4023; 4045; 4094; 4133; 4139; 4147; 4162; 4282; 4300; 4311; 4324; 4335; 4357; 4487; 4495; 4508; 4519; 4609; 4744; 4780; 4811; 4842; 4854; 4861; 4922; 4935; 5063; 5069; 5101; 5118; 5125; 5139; 5167; 5205; 5216; 5228; 5270; 5348; 5452; 5523; 5530; 5764; 5890; 6275; 6281; 6284; 6414; 6443; 6496; 6498; 6525; 6665; 6667; 6781; 6790; 6868; 6876; 6925; 6935; 7003; 55785; 7045; 7048; 7059; 23022; 7089; 7137; 7153; 7157; 7162; 7273; 7431; 7543; 171392; 7707; 55904; 7804; 7813; 7855; 7976; 79925; 8363; 8364; 8372; 8379; 8450; 8470; 8600; 8609; 8614; 8787; 8788; 8826; 8842; 8934; 8994; 9037; 9079; 9497; 9516; 9619; 140733; 9775; 9869; 23499; 9928; 9985; 10052; 10154; 10319; 10533; 10541; 10553; 10791; 1839; 11061; 11075; 11166; 11200; 7373; 83943; 89884; 3688; 4814; 79074; 79140; 79158; 440026; 79735; 79789; 79977; 80264; 80336; 80781; 221044; 81848; 57549; 50484; 50848; 51083; 51134; 51141; 51205; 84100; 51412; 51738; 51760; 84570; 84620; 84687; 84879; 85458; 53335; 8904; 152007; 53820; 25805; 283659; 87178; 54510; 54541; 54663; 9139; 54852; 54997; 55585; 22832; 22941; 23094; 23111; 23114; 55885; 23168; 23181; 23230; 23240; 23242; 23345; 23387; 23432; 23566; 23576; 23637; 23670; 23705; 23768; 56704; 56890; 56944; 89781; 55809; 122786; 57493; 57530; 57556; 57560; 57619; 57690; 221981; 123811; 4287; 91461; 25999; 26047; 26052; 26091; 91663; 92162; 92482; 27086; 255738; 1272; 60401; 64211; 10125; 53834; 126695; 59338; 124925; 4237; 28962; 28981; 29118; 55841; 127833; 29780; 128486; 23216; 129138; 27022; 63978; 64093; 64284; 64344; 359845	ENSG00000134954; ENSG00000121210; ENSG00000197959; ENSG00000143379; ENSG00000005483; ENSG00000074181; ENSG00000083307; ENSG00000081760; ENSG00000136068; ENSG00000197061; ENSG00000122694; ENSG00000160305; ENSG00000123146; ENSG00000197969; ENSG00000067208; ENSG00000188677; ENSG00000105738; ENSG00000091136; ENSG00000146242; ENSG00000187140; ENSG00000135862; ENSG00000163531; ENSG00000007062; ENSG00000065882; ENSG00000184226; ENSG00000078687; ENSG00000172572; ENSG00000113739; ENSG00000184349; ENSG00000188517; ENSG00000120708; ENSG00000168209; ENSG00000138083; ENSG00000196549; ENSG00000121454; ENSG00000137815; ENSG00000162105; ENSG00000182963; ENSG00000148180; ENSG00000137819; ENSG00000106078; ENSG00000130751; ENSG00000197548; ENSG00000152582; ENSG00000105270; ENSG00000109832; ENSG00000065717; ENSG00000104369; ENSG00000164434; ENSG00000130203; ENSG00000146674; ENSG00000026025; ENSG00000142871; ENSG00000116774; ENSG00000148634; ENSG00000111670; ENSG00000178573; ENSG00000124440; ENSG00000197372; ENSG00000069482; ENSG00000250722; ENSG00000047644; ENSG00000182752; ENSG00000172020; ENSG00000214078; ENSG00000166450; ENSG00000078699; ENSG00000169231; ENSG00000152518; ENSG00000143858; ENSG00000100124; ENSG00000087586; ENSG00000108821; ENSG00000162878; ENSG00000185559; ENSG00000102755; ENSG00000127603; ENSG00000168899; ENSG00000174469; ENSG00000101850; ENSG00000213923; ENSG00000185565; ENSG00000106333; ENSG00000130702; ENSG00000130707; ENSG00000120738; ENSG00000072506; ENSG00000104964; ENSG00000095739; ENSG00000063015; ENSG00000125629; ENSG00000089116; ENSG00000048392; ENSG00000104946; ENSG00000173588; ENSG00000160714; ENSG00000147202; ENSG00000118620; ENSG00000198727; ENSG00000149591; ENSG00000166426; ENSG00000136997; ENSG00000140575; ENSG00000118263; ENSG00000081087; ENSG00000162998; ENSG00000153904; ENSG00000010803; ENSG00000001631; ENSG00000131747; ENSG00000266964; ENSG00000131981; ENSG00000066427; ENSG00000102967; ENSG00000158769; ENSG00000240972; ENSG00000197747; ENSG00000165623; ENSG00000118231; ENSG00000138175; ENSG00000010704; ENSG00000050555; ENSG00000101104; ENSG00000189143; ENSG00000163069; ENSG00000130303; ENSG00000113070; ENSG00000244405; ENSG00000135919; ENSG00000127418; ENSG00000170558; ENSG00000157017; ENSG00000197296; ENSG00000139318; ENSG00000198873; ENSG00000105290; ENSG00000198732; ENSG00000159251; ENSG00000118523; ENSG00000044574; ENSG00000134982; ENSG00000141510; ENSG00000167874; ENSG00000077942; ENSG00000175445; ENSG00000128309; ENSG00000100300; ENSG00000147596; ENSG00000138778; ENSG00000102996; ENSG00000143147; ENSG00000144057; ENSG00000189184; ENSG00000138771; ENSG00000138772; ENSG00000175707; ENSG00000164692; ENSG00000143878; ENSG00000134057; ENSG00000081051; ENSG00000127946; ENSG00000102302; ENSG00000119866; ENSG00000106692; ENSG00000116141; ENSG00000162434; ENSG00000185591; ENSG00000100285; ENSG00000184903; ENSG00000103528; ENSG00000125285; ENSG00000160584; ENSG00000150093; ENSG00000198910; ENSG00000111554; ENSG00000122970; ENSG00000186792; ENSG00000129991; ENSG00000158290; ENSG00000163513; ENSG00000141837; ENSG00000100099; ENSG00000131018; ENSG00000113966; ENSG00000068885; ENSG00000132561; ENSG00000197594; ENSG00000187079; ENSG00000133636; ENSG00000180263; ENSG00000099139; ENSG00000028277; ENSG00000149311; ENSG00000077080; ENSG00000131080; ENSG00000105928; ENSG00000133104; ENSG00000108819; ENSG00000117122; ENSG00000138814; ENSG00000163848; ENSG00000187678; ENSG00000183145; ENSG00000048540; ENSG00000171517; ENSG00000092421; ENSG00000114279; ENSG00000135974; ENSG00000173706; ENSG00000165959; ENSG00000182185; ENSG00000081923; ENSG00000005108; ENSG00000070444; ENSG00000078018; ENSG00000136110; ENSG00000155657; ENSG00000179820; ENSG00000169174; ENSG00000257923; ENSG00000119630; ENSG00000187955; ENSG00000018236; ENSG00000198899; ENSG00000151694; ENSG00000182718; ENSG00000144218; ENSG00000143126; ENSG00000162836; ENSG00000089250; ENSG00000143320; ENSG00000171843; ENSG00000011454; ENSG00000115461; ENSG00000033867; ENSG00000147257; ENSG00000067082; ENSG00000150764; ENSG00000116962; ENSG00000214413; ENSG00000060718; ENSG00000008083; ENSG00000124496; ENSG00000120659; ENSG00000144791; ENSG00000189171; ENSG00000136938; ENSG00000185070; ENSG00000142192; ENSG00000136040; ENSG00000005884; ENSG00000196628; ENSG00000100918; ENSG00000183765; ENSG00000168389; ENSG00000273079; ENSG00000154556; ENSG00000076706; ENSG00000110092; ENSG00000182871; ENSG00000073711; ENSG00000157193; ENSG00000005889; ENSG00000108370; ENSG00000153071; ENSG00000182389; ENSG00000136603; ENSG00000169744; ENSG00000112902; ENSG00000135048; ENSG00000183963; ENSG00000088992; ENSG00000148516; ENSG00000141543; ENSG00000197238; ENSG00000133316; ENSG00000107679; ENSG00000125144; ENSG00000133393; ENSG00000131669; ENSG00000104435; ENSG00000183688; ENSG00000182985; ENSG00000115414; ENSG00000171105; ENSG00000159167; ENSG00000172575; ENSG00000114315; ENSG00000160179; ENSG00000117280; ENSG00000196154; ENSG00000160050; ENSG00000189067; ENSG00000109854; ENSG00000163251; ENSG00000139219; ENSG00000138035; ENSG00000166165; ENSG00000159842; ENSG00000129194; ENSG00000114861; ENSG00000105894; ENSG00000108518; ENSG00000116044; ENSG00000100983; ENSG00000109472; ENSG00000124839; ENSG00000085552; ENSG00000143375; ENSG00000077264; ENSG00000139926; ENSG00000129116; ENSG00000166471; ENSG00000184216; ENSG00000065361; ENSG00000163132; ENSG00000162729; ENSG00000070961; ENSG00000104290; ENSG00000151491; ENSG00000118193; ENSG00000002822; ENSG00000135315; ENSG00000172264	5607	3545
0.00882529110922	0.128260897454	GO:0098609	b	3	cell-cell adhesion	324; 678; 961; 1000; 1004; 445; 1364; 1366; 1946; 1952; 1958; 2934; 3077; 3115; 3280; 3491; 3897; 3912; 3958; 4045; 5063; 5099; 5101; 5270; 5530; 6868; 6935; 7048; 7157; 7264; 7373; 7855; 8379; 8600; 9074; 11122; 3688; 79872; 57549; 53335; 53827; 54510; 55243; 23114; 23240; 23705; 57348; 57662; 222256; 91663; 27040; 27086; 10125; 53834	ENSG00000121210; ENSG00000196776; ENSG00000172575; ENSG00000002822; ENSG00000152518; ENSG00000223865; ENSG00000130707; ENSG00000120738; ENSG00000150093; ENSG00000198910; ENSG00000179820; ENSG00000163531; ENSG00000091136; ENSG00000076826; ENSG00000128536; ENSG00000163513; ENSG00000184226; ENSG00000196090; ENSG00000184349; ENSG00000213658; ENSG00000189184; ENSG00000181885; ENSG00000148180; ENSG00000131981; ENSG00000089327; ENSG00000138814; ENSG00000182985; ENSG00000119866; ENSG00000104522; ENSG00000114315; ENSG00000010704; ENSG00000142871; ENSG00000189143; ENSG00000135919; ENSG00000134982; ENSG00000113361; ENSG00000169851; ENSG00000114861; ENSG00000170558; ENSG00000187955; ENSG00000105879; ENSG00000151694; ENSG00000148516; ENSG00000141510; ENSG00000183853; ENSG00000120659; ENSG00000185565; ENSG00000143126; ENSG00000085552; ENSG00000167614; ENSG00000184697; ENSG00000163251; ENSG00000127418; ENSG00000077264	869	476
0.00897656302764	0.399789422548	GO:0030199	b	5	collagen fibril organization	302; 1277; 1278; 1280; 1301; 7373	ENSG00000060718; ENSG00000182718; ENSG00000139219; ENSG00000108821; ENSG00000187955; ENSG00000164692	41	23
0.00905979735561	0.0746765409393	GO:0048870	b	2	cell motility	29; 306; 324; 348; 481; 482; 684; 706; 889; 949; 961; 1000; 1277; 1278; 1490; 1601; 1952; 2059; 2113; 2192; 2321; 2335; 2622; 2886; 2888; 2934; 3280; 3309; 3486; 3488; 3491; 3643; 3675; 3716; 3897; 3911; 3912; 3915; 3958; 4139; 4147; 4162; 4641; 5063; 5216; 5270; 5338; 5523; 6496; 6781; 6868; 7048; 7804; 7976; 8470; 8600; 8994; 9037; 9056; 9732; 23499; 9928; 10344; 1839; 11156; 3688; 79872; 80781; 50848; 84687; 85458; 152007; 25805; 54541; 23768; 57402; 57556; 91663; 91862; 27086; 94241	ENSG00000134954; ENSG00000196776; ENSG00000120659; ENSG00000144791; ENSG00000073060; ENSG00000162434; ENSG00000141013; ENSG00000130702; ENSG00000005884; ENSG00000140832; ENSG00000112902; ENSG00000150093; ENSG00000198910; ENSG00000095739; ENSG00000154556; ENSG00000076706; ENSG00000128512; ENSG00000091136; ENSG00000164938; ENSG00000135862; ENSG00000163513; ENSG00000157193; ENSG00000135919; ENSG00000185070; ENSG00000153071; ENSG00000132561; ENSG00000184489; ENSG00000143153; ENSG00000129244; ENSG00000073711; ENSG00000168209; ENSG00000138083; ENSG00000116141; ENSG00000001631; ENSG00000141738; ENSG00000092421; ENSG00000148180; ENSG00000131981; ENSG00000108819; ENSG00000155465; ENSG00000122694; ENSG00000115414; ENSG00000171105; ENSG00000159167; ENSG00000006606; ENSG00000114315; ENSG00000130203; ENSG00000146674; ENSG00000142871; ENSG00000189334; ENSG00000130303; ENSG00000113070; ENSG00000134982; ENSG00000115290; ENSG00000159842; ENSG00000179820; ENSG00000150764; ENSG00000170558; ENSG00000108518; ENSG00000108821; ENSG00000197879; ENSG00000105879; ENSG00000158769; ENSG00000118523; ENSG00000151694; ENSG00000044574; ENSG00000104290; ENSG00000077264; ENSG00000077942; ENSG00000143126; ENSG00000100300; ENSG00000182871; ENSG00000129219; ENSG00000115461; ENSG00000151491; ENSG00000114861; ENSG00000118193; ENSG00000138772; ENSG00000164692; ENSG00000102755; ENSG00000127603	1256	764
0.00905979735561	0.0746765409393	GO:0051674	b	2	localization of cell	29; 306; 324; 348; 481; 482; 684; 706; 889; 949; 961; 1000; 1277; 1278; 1490; 1601; 1952; 2059; 2113; 2192; 2321; 2335; 2622; 2886; 2888; 2934; 3280; 3309; 3486; 3488; 3491; 3643; 3675; 3716; 3897; 3911; 3912; 3915; 3958; 4139; 4147; 4162; 4641; 5063; 5216; 5270; 5338; 5523; 6496; 6781; 6868; 7048; 7804; 7976; 8470; 8600; 8994; 9037; 9056; 9732; 23499; 9928; 10344; 1839; 11156; 3688; 79872; 80781; 50848; 84687; 85458; 152007; 25805; 54541; 23768; 57402; 57556; 91663; 91862; 27086; 94241	ENSG00000134954; ENSG00000196776; ENSG00000120659; ENSG00000144791; ENSG00000073060; ENSG00000162434; ENSG00000141013; ENSG00000130702; ENSG00000005884; ENSG00000140832; ENSG00000112902; ENSG00000150093; ENSG00000198910; ENSG00000095739; ENSG00000154556; ENSG00000076706; ENSG00000128512; ENSG00000091136; ENSG00000164938; ENSG00000135862; ENSG00000163513; ENSG00000157193; ENSG00000135919; ENSG00000185070; ENSG00000153071; ENSG00000132561; ENSG00000184489; ENSG00000143153; ENSG00000129244; ENSG00000073711; ENSG00000168209; ENSG00000138083; ENSG00000116141; ENSG00000001631; ENSG00000141738; ENSG00000092421; ENSG00000148180; ENSG00000131981; ENSG00000108819; ENSG00000155465; ENSG00000122694; ENSG00000115414; ENSG00000171105; ENSG00000159167; ENSG00000006606; ENSG00000114315; ENSG00000130203; ENSG00000146674; ENSG00000142871; ENSG00000189334; ENSG00000130303; ENSG00000113070; ENSG00000134982; ENSG00000115290; ENSG00000159842; ENSG00000179820; ENSG00000150764; ENSG00000170558; ENSG00000108518; ENSG00000108821; ENSG00000197879; ENSG00000105879; ENSG00000158769; ENSG00000118523; ENSG00000151694; ENSG00000044574; ENSG00000104290; ENSG00000077264; ENSG00000077942; ENSG00000143126; ENSG00000100300; ENSG00000182871; ENSG00000129219; ENSG00000115461; ENSG00000151491; ENSG00000114861; ENSG00000118193; ENSG00000138772; ENSG00000164692; ENSG00000102755; ENSG00000127603	1256	764
0.00910353086881	0.0509797728653	GO:0043256	c	2	laminin complex	3911; 3912; 3915	ENSG00000091136; ENSG00000130702; ENSG00000135862	8	6
0.00910353086881	0.158401437117	GO:0005883	c	4	neurofilament	4741; 4744; 22941	ENSG00000162105; ENSG00000100285; ENSG00000104722	9	6
0.00910353086881	0.168415321073	GO:0005184	m	5	neuropeptide hormone activity	797; 4922; 51083	ENSG00000069482; ENSG00000133636; ENSG00000175868	25	6
0.00910353086881	0.168415321073	GO:0031995	m	5	insulin-like growth factor II binding	3486; 3488; 3643	ENSG00000146674; ENSG00000171105; ENSG00000115461	7	6
0.00928462737031	0.0978548872685	GO:0071814	m	3	protein-lipid complex binding	348; 949; 7804; 255738	ENSG00000157193; ENSG00000169174; ENSG00000073060; ENSG00000130203	24	11
0.00928462737031	0.0978548872685	GO:0034185	m	3	apolipoprotein binding	949; 4023; 7804; 255738	ENSG00000157193; ENSG00000169174; ENSG00000175445; ENSG00000073060	16	11
0.00928462737031	0.130758502132	GO:0071813	m	4	lipoprotein particle binding	348; 949; 7804; 255738	ENSG00000157193; ENSG00000169174; ENSG00000073060; ENSG00000130203	24	11
0.00928462737031	0.399789422548	GO:1990440	b	5	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	1388; 3309; 7157; 22926	ENSG00000141510; ENSG00000213676; ENSG00000118217; ENSG00000044574	12	11
0.00941668189709	0.238143059643	GO:0030036	b	4	actin cytoskeleton organization	29; 70; 684; 822; 1264; 1490; 1730; 1946; 2059; 2245; 2317; 2934; 55761; 4739; 5063; 5216; 6281; 22921; 23022; 7184; 7273; 7464; 8470; 9037; 10344; 10420; 10788; 11013; 3688; 84687; 50848; 51738; 85458; 80115; 55243; 22998; 23002; 55785; 23242; 286527; 57619; 4287; 91663; 27086; 29780; 128272; 359845	ENSG00000158427; ENSG00000102302; ENSG00000188677; ENSG00000114861; ENSG00000130176; ENSG00000136068; ENSG00000154556; ENSG00000128298; ENSG00000147202; ENSG00000066427; ENSG00000142632; ENSG00000184349; ENSG00000112902; ENSG00000180263; ENSG00000070759; ENSG00000111859; ENSG00000064042; ENSG00000148180; ENSG00000106078; ENSG00000108819; ENSG00000158769; ENSG00000183688; ENSG00000042493; ENSG00000197747; ENSG00000179820; ENSG00000006606; ENSG00000106789; ENSG00000052841; ENSG00000130303; ENSG00000159842; ENSG00000145703; ENSG00000138771; ENSG00000150093; ENSG00000157017; ENSG00000108518; ENSG00000159251; ENSG00000118523; ENSG00000148450; ENSG00000166598; ENSG00000183853; ENSG00000129116; ENSG00000158164; ENSG00000100592; ENSG00000151491; ENSG00000150764; ENSG00000077264; ENSG00000155657	546	405
0.00951482925839	0.238143059643	GO:0034329	b	4	cell junction assembly	324; 1000; 1004; 1946; 2335; 3911; 3915; 4641; 6281; 7855; 9459; 10052; 10420; 3688; 79977; 50848; 23114; 23499; 23705; 57493; 57530; 91862; 29780	ENSG00000188677; ENSG00000130702; ENSG00000140832; ENSG00000170558; ENSG00000163531; ENSG00000135862; ENSG00000197879; ENSG00000184349; ENSG00000070759; ENSG00000182963; ENSG00000158769; ENSG00000182985; ENSG00000115414; ENSG00000197747; ENSG00000173706; ENSG00000163251; ENSG00000134982; ENSG00000113361; ENSG00000083307; ENSG00000150093; ENSG00000129675; ENSG00000143375; ENSG00000127603	221	167
0.00970527084593	0.136499938349	GO:0044236	b	3	multicellular organismal metabolic process	1277; 1278; 1280; 1301; 1490; 1513; 4324; 6868; 7373; 3688; 80781; 84570	ENSG00000060718; ENSG00000118523; ENSG00000151694; ENSG00000143387; ENSG00000188517; ENSG00000182871; ENSG00000139219; ENSG00000102996; ENSG00000150093; ENSG00000108821; ENSG00000187955; ENSG00000164692	138	69
0.00970527084593	0.399789422548	GO:0007156	b	5	homophilic cell adhesion via plasma membrane adhesion molecules	1000; 1004; 1952; 3897; 5099; 5101; 11122; 3688; 57549; 54510; 23705; 222256	ENSG00000184226; ENSG00000196090; ENSG00000085552; ENSG00000143126; ENSG00000189184; ENSG00000150093; ENSG00000198910; ENSG00000113361; ENSG00000169851; ENSG00000170558; ENSG00000128536; ENSG00000182985	154	69
0.00976771192147	0.238143059643	GO:0090287	b	4	regulation of cellular response to growth factor stimulus	1601; 1848; 2321; 2719; 3280; 3309; 3491; 3675; 4487; 4641; 6498; 6868; 6935; 7048; 7157; 11061; 11156; 25805; 23111; 56937; 25778; 63978	ENSG00000124225; ENSG00000005884; ENSG00000163513; ENSG00000197879; ENSG00000184489; ENSG00000133104; ENSG00000095739; ENSG00000114315; ENSG00000136110; ENSG00000142871; ENSG00000148516; ENSG00000136603; ENSG00000139318; ENSG00000153071; ENSG00000147596; ENSG00000044574; ENSG00000151694; ENSG00000141510; ENSG00000163132; ENSG00000133059; ENSG00000147257; ENSG00000102755	239	158
0.0098613452286	0.0978548872685	GO:0043236	m	3	laminin binding	3675; 3958; 4059; 4811; 3688	ENSG00000150093; ENSG00000131981; ENSG00000116962; ENSG00000005884; ENSG00000187244	29	17
0.00995083476007	0.0746765409393	GO:0065008	b	2	regulation of biological quality	22; 29; 108; 174; 302; 324; 348; 351; 388; 65985; 472; 477; 481; 482; 489; 490; 595; 80765; 678; 706; 773; 785; 797; 822; 889; 949; 961; 976; 1000; 1062; 1152; 1269; 1277; 1278; 1280; 1363; 1364; 1382; 1454; 1490; 1513; 1592; 1607; 1723; 1946; 1952; 1958; 2059; 2113; 2119; 2192; 2245; 2257; 2317; 2335; 2495; 2556; 2730; 2744; 2886; 2888; 2898; 2904; 2934; 3077; 145226; 3309; 3382; 3488; 3643; 3675; 3775; 3897; 4023; 4282; 4311; 4487; 4501; 4502; 4609; 4753; 4780; 4842; 4922; 5063; 5125; 5139; 5152; 5167; 5205; 5216; 5270; 5331; 5347; 5348; 5530; 5576; 5764; 5890; 5892; 6284; 6498; 6667; 6781; 6790; 6868; 6890; 6623; 55785; 7137; 7157; 7162; 7184; 7273; 171392; 55904; 7776; 7804; 8363; 8364; 8600; 8614; 8673; 8826; 8842; 8994; 9037; 9056; 9066; 9079; 9227; 9455; 9497; 9619; 23499; 10052; 10235; 10344; 10533; 10788; 10874; 11013; 11156; 11200; 5837; 7373; 3688; 79901; 80115; 7035; 80223; 81488; 57549; 50848; 51083; 8526; 84061; 51608; 117247; 51738; 51760; 53335; 25805; 54407; 729993; 80119; 54997; 55243; 55585; 22941; 23111; 23230; 23345; 121665; 23566; 23576; 23589; 23768; 56704; 89781; 55809; 286527; 57402; 57493; 57619; 57657; 255027; 25825; 91663; 91949; 27040; 255738; 10003; 10125; 126695; 59338; 124925; 29106; 127833; 29780; 128486; 129138; 63874; 54344; 63978; 64284	ENSG00000134954; ENSG00000005483; ENSG00000172575; ENSG00000184489; ENSG00000172345; ENSG00000081760; ENSG00000136068; ENSG00000157837; ENSG00000123146; ENSG00000007062; ENSG00000175868; ENSG00000172572; ENSG00000113739; ENSG00000184349; ENSG00000196549; ENSG00000001631; ENSG00000156675; ENSG00000182963; ENSG00000148180; ENSG00000197548; ENSG00000136267; ENSG00000006606; ENSG00000104369; ENSG00000130203; ENSG00000149782; ENSG00000074370; ENSG00000095596; ENSG00000078295; ENSG00000145703; ENSG00000197372; ENSG00000185379; ENSG00000069482; ENSG00000197061; ENSG00000175707; ENSG00000147596; ENSG00000166598; ENSG00000158769; ENSG00000152518; ENSG00000158164; ENSG00000143858; ENSG00000100124; ENSG00000003436; ENSG00000087586; ENSG00000108821; ENSG00000127603; ENSG00000042493; ENSG00000196776; ENSG00000115290; ENSG00000197594; ENSG00000213923; ENSG00000112394; ENSG00000120738; ENSG00000167996; ENSG00000095739; ENSG00000121207; ENSG00000068976; ENSG00000156968; ENSG00000188822; ENSG00000160179; ENSG00000143320; ENSG00000140575; ENSG00000173267; ENSG00000146242; ENSG00000153904; ENSG00000133636; ENSG00000266964; ENSG00000239857; ENSG00000135750; ENSG00000102967; ENSG00000155465; ENSG00000240972; ENSG00000179820; ENSG00000010704; ENSG00000197969; ENSG00000189143; ENSG00000237515; ENSG00000135919; ENSG00000244405; ENSG00000166851; ENSG00000103942; ENSG00000170558; ENSG00000157017; ENSG00000197296; ENSG00000102158; ENSG00000130856; ENSG00000118523; ENSG00000044574; ENSG00000134982; ENSG00000141510; ENSG00000104112; ENSG00000077942; ENSG00000175445; ENSG00000100300; ENSG00000138778; ENSG00000153933; ENSG00000118640; ENSG00000134294; ENSG00000138771; ENSG00000116044; ENSG00000077264; ENSG00000023909; ENSG00000081051; ENSG00000131269; ENSG00000162105; ENSG00000102302; ENSG00000182240; ENSG00000073060; ENSG00000114302; ENSG00000185591; ENSG00000150093; ENSG00000198910; ENSG00000255529; ENSG00000180263; ENSG00000139988; ENSG00000109255; ENSG00000129991; ENSG00000141837; ENSG00000100099; ENSG00000131018; ENSG00000213658; ENSG00000182185; ENSG00000143153; ENSG00000129244; ENSG00000143387; ENSG00000149311; ENSG00000141738; ENSG00000169174; ENSG00000133104; ENSG00000138814; ENSG00000188677; ENSG00000115414; ENSG00000114279; ENSG00000173706; ENSG00000081923; ENSG00000085552; ENSG00000160714; ENSG00000155657; ENSG00000187955; ENSG00000168394; ENSG00000151694; ENSG00000182718; ENSG00000179085; ENSG00000143126; ENSG00000140451; ENSG00000089250; ENSG00000136997; ENSG00000143630; ENSG00000115461; ENSG00000033867; ENSG00000153048; ENSG00000183853; ENSG00000189334; ENSG00000063015; ENSG00000068831; ENSG00000003147; ENSG00000124496; ENSG00000120659; ENSG00000144791; ENSG00000189171; ENSG00000011347; ENSG00000185070; ENSG00000142192; ENSG00000005884; ENSG00000184613; ENSG00000183765; ENSG00000273079; ENSG00000110092; ENSG00000171517; ENSG00000128298; ENSG00000103528; ENSG00000157193; ENSG00000160191; ENSG00000071967; ENSG00000182389; ENSG00000136603; ENSG00000169744; ENSG00000112902; ENSG00000158427; ENSG00000125148; ENSG00000197238; ENSG00000107679; ENSG00000164418; ENSG00000171105; ENSG00000168434; ENSG00000159167; ENSG00000018625; ENSG00000187193; ENSG00000119866; ENSG00000115419; ENSG00000139219; ENSG00000166165; ENSG00000159842; ENSG00000105894; ENSG00000108518; ENSG00000099139; ENSG00000109472; ENSG00000124839; ENSG00000164692; ENSG00000011677; ENSG00000100439; ENSG00000143878; ENSG00000163132; ENSG00000070961; ENSG00000151491; ENSG00000088992; ENSG00000077616	3431	2174
