type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
reads	500000	all	4	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.86857	0.899	0.90958	0.92604	11843	40	236428.64	3763.8	0.84486	0.90244
reads	500000	all	4	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.87253	0.91115	0.90995	0.93812	11922	41	229715.04	5102.96	0.85336	0.90805
reads	500000	all	4	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.88526	0.90941	0.91768	0.93909	11895	42	238473.24	4043.64	0.85235	0.90234
molecules	500000	all	4	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.9022	0.93506	0.91967	0.93644	11843	40	28221.64	397.12	0.96814	0.95706
molecules	500000	all	4	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.89558	0.94661	0.9107	0.94762	11922	41	30998.08	641.96	0.97239	0.9619
molecules	500000	all	4	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.91199	0.9302	0.92722	0.94409	11895	42	31213.16	501.16	0.9719	0.96062
reads	500000	all	5	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.88188	0.89402	0.91753	0.92861	11920	40	247849.32	3291.04	0.84829	0.90135
reads	500000	all	5	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.86221	0.93859	0.90453	0.96846	11886	41	221427.16	5444.16	0.85319	0.90465
reads	500000	all	5	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.88255	0.94165	0.91887	0.93528	11861	43	239208.8	3920	0.85778	0.90516
molecules	500000	all	5	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.91	0.93549	0.92641	0.93867	11919	40	31898.64	382.4	0.9712	0.96019
molecules	500000	all	5	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.89198	0.96571	0.90928	0.97079	11886	41	29699.68	645.72	0.97236	0.96179
molecules	500000	all	5	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.91161	0.94396	0.92913	0.95208	11861	42	31939	492.76	0.97192	0.96198
reads	500000	all	6	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.86434	0.90097	0.90619	0.93192	11808	41	234027.24	3957	0.83988	0.89702
reads	500000	all	6	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.86644	0.9258	0.90541	0.94654	11905	41	225008.88	5390.56	0.85366	0.90704
reads	500000	all	6	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.88142	0.87949	0.91627	0.93073	11882	41	236043.6	3997.44	0.86071	0.9013
molecules	500000	all	6	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.89907	0.93764	0.91752	0.93515	11808	41	27159.16	400.08	0.96699	0.95543
molecules	500000	all	6	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.89174	0.96095	0.90766	0.95505	11905	41	30336.64	655	0.97313	0.9627
molecules	500000	all	6	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.91125	0.92753	0.92776	0.94636	11881	41	31616.92	495.12	0.97183	0.96092
reads	500000	all	7	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.87186	0.87028	0.91017	0.92942	11843	41	239236.04	3675.04	0.84514	0.89972
reads	500000	all	7	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.86694	0.92997	0.90433	0.96011	11911	41	224879.48	5465.16	0.85219	0.9058
reads	500000	all	7	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.87934	0.91782	0.91955	0.9521	11842	41	237678.32	4015.36	0.85347	0.9048
molecules	500000	all	7	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.90577	0.90941	0.9215	0.92178	11843	41	28458.4	393.96	0.96845	0.95679
molecules	500000	all	7	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.89373	0.96763	0.9089	0.96402	11911	41	30952.52	663.72	0.9733	0.96359
molecules	500000	all	7	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.90965	0.94186	0.92894	0.963	11841	40	30601.32	488.84	0.97144	0.96038
reads	500000	all	8	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.86806	0.88995	0.90768	0.91867	11853	41	237193.24	3801.68	0.84115	0.89636
reads	500000	all	8	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.86662	0.94843	0.90395	0.96453	11912	42	223409.6	5359.12	0.85464	0.90564
reads	500000	all	8	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.8853	0.91073	0.91881	0.95596	11904	42	241561.64	3682.88	0.85772	0.9046
molecules	500000	all	8	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.90156	0.92808	0.91814	0.93698	11853	41	27982.44	397.24	0.96786	0.9564
molecules	500000	all	8	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.89161	0.96837	0.90729	0.96361	11912	42	29864.4	650.2	0.97118	0.96102
molecules	500000	all	8	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.91271	0.94946	0.92921	0.96658	11904	42	33625.44	498.52	0.97374	0.9641
reads	500000	all	9	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.86617	0.91355	0.90907	0.9327	11826	43	236406.96	3974.92	0.84123	0.89901
reads	500000	all	9	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.86018	0.97087	0.89989	0.96294	11865	43	221205.64	5985.68	0.85049	0.90484
reads	500000	all	9	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.88063	0.88299	0.91641	0.94416	11880	41	237691.16	4070.28	0.85448	0.90395
molecules	500000	all	9	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.90168	0.94257	0.91962	0.94247	11826	43	27196.52	403.84	0.96561	0.95301
molecules	500000	all	9	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.88947	0.98126	0.90381	0.96988	11865	43	27746.88	672.12	0.97071	0.95946
molecules	500000	all	9	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.9095	0.92855	0.92588	0.94849	11880	41	30209.96	499.88	0.97138	0.96046
reads	500000	all	10	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.86623	0.9338	0.90975	0.93437	11858	41	237907.04	3831.84	0.8424	0.901
reads	500000	all	10	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.87123	0.96864	0.90885	0.96185	11887	43	233012.48	5166.12	0.85325	0.90628
reads	500000	all	10	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.88199	0.9085	0.91737	0.93982	11889	42	240467.28	3765.8	0.85476	0.90215
molecules	500000	all	10	25	NA19101	r1	0	1	12192	12192	43	43	80	80	0.9004	0.94674	0.91948	0.93479	11857	41	28183.76	398.24	0.96828	0.95578
molecules	500000	all	10	25	NA19101	r2	0	1	12192	12192	43	43	70	70	0.89544	0.96645	0.91064	0.95366	11887	43	30863.52	640.72	0.97245	0.96161
molecules	500000	all	10	25	NA19101	r3	0	1	12192	12192	43	43	51	51	0.9106	0.94656	0.92678	0.9559	11889	42	31735.28	487.88	0.97153	0.961
reads	500000	lower	1	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.65203	0.34512	0.70911	0.36406	5729	20	14672.92	40.52	0.64574	0.68981
reads	500000	lower	1	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67356	0.70613	0.73205	0.72305	5796	22	15851.76	54.04	0.65155	0.72307
reads	500000	lower	1	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.67412	0.57429	0.72868	0.63971	5776	21	13838.92	47.24	0.64886	0.69172
molecules	500000	lower	1	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.6758	0.54138	0.73102	0.58415	5729	20	1937.32	4.04	0.8506	0.84657
molecules	500000	lower	1	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68309	0.77586	0.73166	0.73489	5796	22	2443.16	7.76	0.87764	0.88324
molecules	500000	lower	1	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.69545	0.56738	0.75052	0.6855	5776	20	2036.08	5	0.86293	0.86176
reads	500000	lower	2	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.67568	0.49864	0.72439	0.62641	5756	19	14404.28	35.76	0.64921	0.69405
reads	500000	lower	2	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67521	0.73985	0.72664	0.81963	5811	21	16367	55.32	0.65308	0.72787
reads	500000	lower	2	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.69255	0.42182	0.73455	0.61052	5796	20	13868.6	45.24	0.64354	0.68404
molecules	500000	lower	2	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.68995	0.47921	0.74313	0.54983	5756	18	1972.32	3.92	0.84869	0.84825
molecules	500000	lower	2	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68735	0.74259	0.7317	0.78137	5811	21	2458.16	7.08	0.87785	0.87987
molecules	500000	lower	2	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.71388	0.50328	0.75862	0.68013	5796	19	2061.96	4.76	0.86728	0.86503
reads	500000	lower	3	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.67236	0.14212	0.71951	0.30986	5777	19	14776.44	35	0.63881	0.68466
reads	500000	lower	3	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68098	0.72237	0.73294	0.86538	5835	21	15657.92	49.84	0.65874	0.72593
reads	500000	lower	3	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.68919	0.36957	0.73466	0.48691	5797	22	13904.12	46.2	0.64302	0.68479
molecules	500000	lower	3	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.69297	0.24851	0.74292	0.46089	5777	19	2045.16	4.12	0.85557	0.85656
molecules	500000	lower	3	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68876	0.75019	0.7334	0.84095	5835	21	2492.96	7.12	0.88677	0.88283
molecules	500000	lower	3	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.71467	0.45031	0.76374	0.69472	5797	21	2169.52	4.96	0.86729	0.86937
reads	500000	lower	4	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.6665	0.57352	0.72044	0.64056	5747	19	14580.6	47.88	0.64643	0.70037
reads	500000	lower	4	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68231	0.56567	0.74052	0.72065	5827	20	15999.68	61.76	0.65401	0.72394
reads	500000	lower	4	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.69823	0.40078	0.7425	0.62952	5799	21	13755.32	47.76	0.64718	0.69515
molecules	500000	lower	4	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.68218	0.55216	0.73518	0.56763	5747	19	2001.76	4.8	0.85499	0.85628
molecules	500000	lower	4	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.69061	0.6269	0.73828	0.74396	5827	20	2464	8.08	0.87865	0.88197
molecules	500000	lower	4	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.71076	0.42079	0.75989	0.59709	5799	21	2090.32	5.44	0.86353	0.86607
reads	500000	lower	5	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.68179	0.46504	0.73679	0.58919	5824	19	14575.6	33.64	0.64641	0.69287
reads	500000	lower	5	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.66747	0.74487	0.72887	0.84119	5791	20	16125.64	58.36	0.63734	0.70918
reads	500000	lower	5	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.69176	0.58832	0.74543	0.64067	5765	22	13715.16	48.6	0.66299	0.70747
molecules	500000	lower	5	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.69716	0.50754	0.7524	0.62001	5823	19	2179.48	3.92	0.86306	0.863
molecules	500000	lower	5	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68423	0.76976	0.73799	0.8448	5791	20	2395.48	7.84	0.87328	0.87605
molecules	500000	lower	5	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.71245	0.55804	0.76743	0.66849	5765	21	2131.52	5.64	0.87136	0.8721
reads	500000	lower	6	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.66076	0.473	0.71239	0.66072	5712	20	14383.04	39.76	0.64816	0.69418
reads	500000	lower	6	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67256	0.64309	0.73057	0.69703	5810	20	16082.28	61.68	0.65128	0.71903
reads	500000	lower	6	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.68728	0.31867	0.73681	0.53955	5786	20	13764.96	44.84	0.65353	0.69414
molecules	500000	lower	6	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.67318	0.48909	0.72849	0.55993	5712	20	1917.08	3.84	0.84993	0.85158
molecules	500000	lower	6	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.6833	0.72496	0.73357	0.74302	5810	20	2448.72	8.04	0.88018	0.8825
molecules	500000	lower	6	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.71111	0.43148	0.76289	0.61043	5785	20	2137.52	5.04	0.86774	0.86834
reads	500000	lower	7	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.67555	0.26875	0.71885	0.54407	5747	20	14725.04	38.16	0.64835	0.69176
reads	500000	lower	7	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67743	0.74215	0.73045	0.77	5816	20	16320.88	60.52	0.64437	0.71917
reads	500000	lower	7	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.68223	0.60485	0.74452	0.68562	5746	20	13687.2	47.08	0.65284	0.69652
molecules	500000	lower	7	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.69627	0.28497	0.74289	0.50306	5747	20	2009.36	4.48	0.85135	0.85223
molecules	500000	lower	7	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.69042	0.82246	0.7376	0.79926	5816	20	2485.88	8.16	0.8782	0.88432
molecules	500000	lower	7	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.70239	0.59766	0.76381	0.74312	5745	19	2046.32	5.28	0.86381	0.86247
reads	500000	lower	8	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.66268	0.33816	0.71205	0.46931	5757	20	14546.8	33.92	0.6353	0.67878
reads	500000	lower	8	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67239	0.69651	0.72346	0.77936	5817	21	15998.6	59.84	0.64237	0.71457
reads	500000	lower	8	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.69539	0.36777	0.75001	0.7511	5808	21	14032.52	41.12	0.65999	0.70495
molecules	500000	lower	8	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.68093	0.39845	0.73395	0.57349	5757	20	1980.8	4.04	0.85214	0.85105
molecules	500000	lower	8	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67932	0.75509	0.72738	0.78555	5817	21	2393.12	8.32	0.87077	0.87721
molecules	500000	lower	8	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.71801	0.56497	0.77404	0.77312	5808	21	2261.56	5.32	0.878	0.88075
reads	500000	lower	9	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.66357	0.45157	0.71902	0.6517	5731	22	14718.96	40.84	0.64331	0.69571
reads	500000	lower	9	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.67018	0.86677	0.72128	0.81453	5770	22	16295.44	67.36	0.64396	0.71516
reads	500000	lower	9	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.68499	0.33255	0.73942	0.66546	5784	20	13786.52	44	0.655	0.70278
molecules	500000	lower	9	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.68227	0.53768	0.7356	0.65217	5731	22	1942.2	4.24	0.84443	0.84516
molecules	500000	lower	9	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68182	0.84898	0.72389	0.84258	5770	22	2264.52	7.84	0.87318	0.87425
molecules	500000	lower	9	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.70362	0.42383	0.75781	0.63045	5784	20	2044.64	4.92	0.86791	0.86985
reads	500000	lower	10	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.65219	0.66355	0.71699	0.67645	5763	20	14513.76	36.6	0.64131	0.69273
reads	500000	lower	10	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68148	0.71747	0.73396	0.77851	5792	22	15627.44	55.16	0.65227	0.71514
reads	500000	lower	10	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.68537	0.39423	0.74163	0.57512	5793	21	13938.84	43.12	0.65308	0.69691
molecules	500000	lower	10	25	NA19101	r1	0	0.5	12192	6096	43	22	80	80	0.67189	0.59962	0.73426	0.61364	5762	20	1990	3.96	0.85165	0.85002
molecules	500000	lower	10	25	NA19101	r2	0	0.5	12192	6097	43	22	70	70	0.68917	0.68063	0.73306	0.7303	5792	22	2379.6	7.6	0.88279	0.88002
molecules	500000	lower	10	25	NA19101	r3	0	0.5	12192	6096	43	22	51	51	0.7067	0.55712	0.7591	0.68728	5793	21	2139.56	5.2	0.86891	0.86815
reads	500000	upper	1	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.85573	0.95211	0.81216	0.94211	6095	22	220050.4	3821.28	0.88277	0.86747
reads	500000	upper	1	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.84376	0.98245	0.79368	0.97773	6098	23	209336.52	5187.04	0.91036	0.88921
reads	500000	upper	1	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.85831	0.98688	0.81977	0.97769	6095	22	220515.36	4170.28	0.89167	0.87092
molecules	500000	upper	1	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.87964	0.96071	0.83415	0.95677	6095	22	25260.16	391.92	0.96328	0.93899
molecules	500000	upper	1	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85445	0.97802	0.80142	0.96392	6098	23	28088.68	650.8	0.9684	0.94691
molecules	500000	upper	1	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88469	0.98579	0.84715	0.98334	6095	22	27757.08	492.84	0.96495	0.94066
reads	500000	upper	2	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.86177	0.95822	0.8158	0.96018	6095	22	225314.2	3757.88	0.88017	0.8652
reads	500000	upper	2	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.82731	0.98151	0.77485	0.97627	6098	23	202812.92	5223.48	0.90786	0.88288
reads	500000	upper	2	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.86018	0.98408	0.8178	0.97938	6096	22	220321.44	4090.8	0.89055	0.8685
molecules	500000	upper	2	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88582	0.97	0.83951	0.97261	6095	22	26301.12	384.84	0.96268	0.93717
molecules	500000	upper	2	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.84391	0.98022	0.78984	0.97281	6098	23	27195.84	644.8	0.96974	0.94778
molecules	500000	upper	2	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88577	0.98661	0.84571	0.97995	6096	22	28196.32	486.8	0.9674	0.94409
reads	500000	upper	3	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.86336	0.96421	0.81627	0.9534	6096	22	227917.12	3699.24	0.88534	0.8704
reads	500000	upper	3	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.83798	0.96726	0.78935	0.97874	6098	23	203673.72	4931.52	0.90523	0.88505
reads	500000	upper	3	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.85996	0.98899	0.8162	0.98616	6095	22	221505	3883.12	0.89405	0.86994
molecules	500000	upper	3	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88477	0.97179	0.8372	0.96045	6096	22	27094.56	393.44	0.96218	0.93952
molecules	500000	upper	3	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85135	0.96758	0.79991	0.97553	6098	23	28251.64	630.72	0.96901	0.94783
molecules	500000	upper	3	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88571	0.98366	0.84569	0.97853	6095	22	29860.76	483.12	0.97012	0.94935
reads	500000	upper	4	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.86056	0.95119	0.81363	0.96357	6096	22	221848.04	3727.6	0.88857	0.87562
reads	500000	upper	4	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.84772	0.97923	0.79768	0.96144	6098	23	213744.4	5056	0.90062	0.88178
reads	500000	upper	4	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.86557	0.98837	0.82524	0.98079	6096	22	224717.92	4004.48	0.88449	0.86874
molecules	500000	upper	4	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88313	0.96118	0.83668	0.96018	6096	22	26219.88	393.44	0.96106	0.93783
molecules	500000	upper	4	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85757	0.97327	0.80671	0.97329	6098	23	28539.08	636.04	0.96787	0.94734
molecules	500000	upper	4	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88954	0.98706	0.85106	0.97995	6096	22	29122.84	496.52	0.96691	0.94408
reads	500000	upper	5	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.87411	0.97058	0.8285	0.96809	6096	22	233273.72	3262.92	0.88605	0.87155
reads	500000	upper	5	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.83626	0.98197	0.78437	0.98023	6098	23	205328.64	5396.92	0.90796	0.88281
reads	500000	upper	5	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.86733	0.98343	0.82281	0.98277	6096	22	225493.64	3876.72	0.89009	0.86756
molecules	500000	upper	5	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.89306	0.97397	0.84855	0.95876	6096	22	29719.16	379.16	0.96533	0.94298
molecules	500000	upper	5	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85189	0.98081	0.79805	0.97776	6098	23	27308.56	639.68	0.97111	0.95003
molecules	500000	upper	5	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88984	0.98389	0.84864	0.97825	6096	22	29807.48	487.72	0.96657	0.94468
reads	500000	upper	6	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.85574	0.9538	0.80573	0.96244	6096	22	219644.2	3926.12	0.88043	0.86665
reads	500000	upper	6	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.83865	0.9774	0.78666	0.96885	6098	23	208959.68	5343.6	0.90274	0.88036
reads	500000	upper	6	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.8642	0.98633	0.82072	0.98503	6096	22	222278.64	3958.76	0.89515	0.87145
molecules	500000	upper	6	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88001	0.97139	0.82912	0.97345	6096	22	25242.08	396.8	0.96089	0.93601
molecules	500000	upper	6	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85147	0.97704	0.79832	0.9649	6098	23	27892.4	649.2	0.97023	0.94982
molecules	500000	upper	6	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88904	0.98509	0.84895	0.98701	6096	22	29479.4	490.72	0.96879	0.94631
reads	500000	upper	7	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.86659	0.96688	0.81668	0.9647	6096	22	224511	3645.48	0.88977	0.87128
reads	500000	upper	7	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.83763	0.98055	0.78544	0.97133	6098	23	208584.44	5418.28	0.9044	0.88101
reads	500000	upper	7	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.86827	0.9887	0.82478	0.98842	6096	22	223991.12	3973.56	0.88992	0.86852
molecules	500000	upper	7	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88592	0.96954	0.83748	0.96244	6096	22	26449.04	390.2	0.96312	0.93921
molecules	500000	upper	7	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85227	0.97804	0.79897	0.97232	6098	23	28470.92	657.84	0.97168	0.95142
molecules	500000	upper	7	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.89092	0.98448	0.85208	0.98305	6096	22	28555	484.16	0.96589	0.94243
reads	500000	upper	8	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.85804	0.96488	0.81042	0.95905	6096	22	222646.44	3775.12	0.88424	0.86534
reads	500000	upper	8	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.83781	0.98555	0.7885	0.97726	6098	23	207440.2	5312.04	0.904	0.88186
reads	500000	upper	8	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.8657	0.98751	0.82367	0.98475	6096	22	227529.12	3644.72	0.88787	0.87118
molecules	500000	upper	8	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88037	0.97234	0.83292	0.96018	6096	22	26001.64	394	0.96164	0.93796
molecules	500000	upper	8	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85271	0.9821	0.80076	0.97232	6098	23	27475.96	643.76	0.96888	0.94698
molecules	500000	upper	8	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88705	0.98508	0.847	0.97768	6096	22	31363.88	493.72	0.9688	0.94754
reads	500000	upper	9	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.85924	0.95002	0.81354	0.94775	6095	22	221688	3942.16	0.8853	0.87129
reads	500000	upper	9	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.83288	0.97986	0.78257	0.95996	6098	23	204937.72	5934.56	0.90551	0.88122
reads	500000	upper	9	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.86288	0.99068	0.81823	0.98192	6096	22	223904.64	4031.92	0.8882	0.86858
molecules	500000	upper	9	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88291	0.96185	0.83662	0.95566	6095	22	25254.32	400.32	0.95751	0.93239
molecules	500000	upper	9	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.84945	0.98131	0.79706	0.9654	6098	23	25486.4	666.36	0.96794	0.94253
molecules	500000	upper	9	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88628	0.9878	0.84494	0.98362	6096	22	28165.32	495.68	0.96488	0.94111
reads	500000	upper	10	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.85892	0.95217	0.81315	0.9455	6095	22	223393.28	3802.96	0.8848	0.87208
reads	500000	upper	10	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.84649	0.98095	0.79844	0.97281	6098	23	217415.04	5124.04	0.89882	0.88016
reads	500000	upper	10	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.86567	0.99014	0.82438	0.98729	6096	22	226528.44	3727.72	0.88313	0.86558
molecules	500000	upper	10	25	NA19101	r1	0.5	1	12192	6096	43	22	80	80	0.88228	0.9637	0.83699	0.94746	6095	22	26193.76	394.92	0.96221	0.93717
molecules	500000	upper	10	25	NA19101	r2	0.5	1	12192	6098	43	23	70	70	0.85941	0.97966	0.80957	0.96218	6098	23	28488.12	634.96	0.96676	0.94579
molecules	500000	upper	10	25	NA19101	r3	0.5	1	12192	6096	43	22	51	51	0.88827	0.9866	0.84872	0.97797	6096	22	29595.72	483.4	0.96459	0.94362
