# Program:featureCounts v1.4.4; Command:"/home/jdblischak/src/subread-1.4.4-Linux-x86_64/bin/featureCounts" "-a" "data/genome/exons_ERCC92.saf" "-F" "SAF" "-o" "data/umi/two_cell.counts.txt" "data/umi/two_cell.sorted.bam" "data/umi/two_cell.umi.bam" 	# Program:featureCounts v1.4.4; Command:"/home/jdblischak/src/subread-1.4.4-Linux-x86_64/bin/featureCounts" "-a" "data/genome/exons_ERCC92.saf" "-F" "SAF" "-o" "data/population/NA19239_yale.counts.txt" "data/population/NA19239_yale.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	data/umi/two_cell.sorted.bam	data/umi/two_cell.umi.bam	data/population/NA19239_yale.sorted.bam
ENSG00000188282	chr2	218899683	218955304	+	55622	10	7	37
ENSG00000242071	chr14	70352057	70352869	-	813	0	0	0
ENSG00000206882	chr2	22561758	22561875	-	118	0	0	0
ENSG00000256906	chr12	130554870	130557230	+	2361	0	0	0
ENSG00000163131	chr1	150702672	150738433	-	35762	40408	181	711
ENSG00000250088	chr5	17587399	17587632	-	234	0	0	0
ENSG00000099810	chr9	21802542	21931646	+	129105	0	0	0
ENSG00000170734	chr6	43543887	43586701	+	42815	73	7	265
ENSG00000198982	chr14	101491331	101491441	-	111	0	0	0
ENSG00000058866	chr3	185823457	186080026	-	256570	10	6	63
ENSG00000109272	chr4	74718906	74719872	+	967	0	0	0
ENSG00000258422	chr14	70653840	70696904	+	43065	2	2	14
ENSG00000124374	chr2	71409869	71454213	-	44345	3	2	24
ENSG00000221745	chr14	101491901	101491988	+	88	0	0	0
ENSG00000111237	chr12	110928902	110939922	-	11021	6082	57	454
ENSG00000199069	chr14	101492069	101492154	+	86	0	0	0
ENSG00000107938	chr10	127408084	127452712	+	44629	2476	24	661
ENSG00000211582	chr14	101492357	101492444	+	88	0	0	0
ENSG00000234207	chr2	22600466	22704876	+	104411	0	0	0
ENSG00000270610	chr14	70701212	70701812	+	601	0	0	1
ENSG00000171444	chr5	112357796	112824527	-	466732	12	5	63
ENSG00000149927	chr16	30016830	30034591	-	17762	0	0	1
ENSG00000250558	chr5	17590473	17591069	-	597	0	0	0
ENSG00000233587	chr2	22759351	22761160	+	1810	0	0	0
ENSG00000235812	chr14	70712208	70714518	-	2311	0	0	0
ENSG00000147533	chr8	41347915	41368499	+	20585	16907	66	353
ENSG00000268091	chr12	131514221	131514769	-	549	0	0	0
ENSG00000267819	chr12	131780067	131782763	+	2697	0	0	0
ENSG00000163739	chr4	74735110	74736959	+	1850	0	0	0
ENSG00000257138	chr7	141672431	141673573	-	1143	0	0	0
ENSG00000110108	chr11	60681346	60690915	+	9570	22	3	23
ENSG00000007866	chr6	35441374	35464853	-	23480	1	1	4
ENSG00000241592	chr3	142679214	142679385	+	172	0	0	0
ENSG00000259033	chr14	70742013	70758576	+	16564	0	0	0
ENSG00000249427	chr5	17593907	17594503	-	597	0	0	0
ENSG00000214063	chr11	842808	867116	+	24309	3	2	71
ENSG00000222616	chr2	23084424	23084756	+	333	0	0	0
ENSG00000249590	chr22	30805244	30824977	+	19734	0	0	0
ENSG00000177764	chr20	277737	280965	+	3229	0	0	3
ENSG00000241570	chr3	142681796	142720401	+	38606	0	0	0
ENSG00000141127	chr17	18743398	18834581	+	91184	18630	106	734
ENSG00000205497	chr11	4967355	4968356	-	1002	0	0	0
ENSG00000249329	chr5	17597341	17597937	-	597	0	0	0
ENSG00000163737	chr4	74846794	74847841	-	1048	0	0	1
ENSG00000213344	chr12	66039772	66040242	-	471	0	0	0
ENSG00000232451	chr2	23240997	23421927	-	180931	9	7	7
ENSG00000205496	chr11	4976002	4976943	-	942	0	0	0
ENSG00000102125	chrX	153639854	153650065	+	10212	0	0	264
ENSG00000241749	chr12	66151800	66220754	-	68955	24	10	5
ENSG00000268538	chr22	30814212	30814469	-	258	0	0	0
ENSG00000205360	chr16	56682160	56683426	+	1267	0	0	0
ENSG00000177732	chr20	306207	310865	+	4659	0	0	0
ENSG00000103061	chr16	68318406	68344849	-	26444	1867	15	64
ENSG00000176798	chr11	5020213	5021160	+	948	0	0	0
ENSG00000131876	chr15	101821715	101835487	-	13773	15525	97	623
ENSG00000259923	chr16	56682793	56686548	+	3756	0	0	0
ENSG00000211577	chr12	66251793	66251912	+	120	0	0	0
ENSG00000205495	chr11	5067756	5068691	+	936	0	0	0
ENSG00000256083	chr12	66328557	66342259	-	13703	0	0	0
ENSG00000109576	chr4	170981373	171012850	-	31478	0	0	0
ENSG00000259827	chr16	56716382	56721719	+	5338	0	0	1
ENSG00000163736	chr4	74852755	74853914	-	1160	0	0	0
ENSG00000248422	chr5	17598541	17598668	-	128	0	0	0
ENSG00000256259	chr12	66421505	66424846	-	3342	0	0	0
ENSG00000242114	chr22	30821518	30825045	+	3528	1029	8	6
ENSG00000257743	chr7	141811549	141922124	+	110576	4	2	5
ENSG00000125454	chr17	73269073	73285591	-	16519	0	0	161
ENSG00000176787	chr11	5079880	5080857	-	978	0	0	0
ENSG00000261429	chr16	56720763	56721964	+	1202	0	0	0
ENSG00000134765	chr18	28709199	28742819	-	33621	0	0	0
ENSG00000135205	chr7	76751751	76958850	+	207100	12	8	32
ENSG00000213343	chr12	66431015	66431494	+	480	43	24	5
ENSG00000251857	chr12	66460001	66460118	+	118	0	0	0
ENSG00000261302	chr16	56742684	56763880	-	21197	1	1	3
ENSG00000239335	chr12	66524531	66528229	+	3699	0	0	0
ENSG00000111602	chr12	56810903	56843187	-	32285	284	18	690
ENSG00000273085	chr11	5090802	5091727	+	926	0	0	0
ENSG00000112541	chr6	165740776	166400091	-	659316	1020	20	20
ENSG00000196331	chr6	27861203	27861669	+	467	0	0	12
ENSG00000064012	chr2	202098166	202152434	+	54269	2876	14	141
ENSG00000249282	chr5	17601991	17602243	-	253	0	0	0
ENSG00000207649	chr16	56892430	56892513	+	84	0	0	0
ENSG00000243988	chr16	56940446	56940868	+	423	0	0	0
ENSG00000199286	chr3	96327658	96327761	-	104	0	0	0
ENSG00000171944	chr11	5152922	5153872	-	951	0	0	0
ENSG00000249357	chr5	17604866	17605486	+	621	0	0	0
ENSG00000218754	chr3	96338148	96338675	+	528	80	10	507
ENSG00000261270	chr16	56974190	56975254	+	1065	0	0	0
ENSG00000163735	chr4	74861359	74864496	-	3138	130	4	20
ENSG00000212031	chr3	96385038	96385123	-	86	0	0	0
ENSG00000261114	chr16	56974940	56975638	+	699	0	0	0
ENSG00000256977	chr2	110656005	110677180	+	21176	3	2	9
ENSG00000252115	chr7	116549931	116550018	-	88	0	0	0
ENSG00000061936	chr12	132195626	132284282	+	88657	11468	60	548
ENSG00000168131	chr6	27878963	27880174	-	1212	3	3	1
ENSG00000241018	chr3	96472029	96473515	+	1487	0	0	1
ENSG00000222150	chr7	116584340	116584468	-	129	0	0	0
ENSG00000006118	chr11	60691935	60704631	+	12697	0	0	83
ENSG00000227199	chr7	116592500	116594388	-	1889	0	0	4
ENSG00000182070	chr11	5172239	5207612	-	35374	1	1	1
ENSG00000086848	chr11	111652919	111742305	-	89387	0	0	39
ENSG00000176243	chr3	96495789	96496527	+	739	0	0	118
ENSG00000163053	chr2	230899698	230933715	-	34018	2	2	5
ENSG00000125841	chr20	327426	340304	+	12879	2138	15	104
ENSG00000249156	chr5	17611099	17611692	+	594	0	0	0
ENSG00000213050	chr7	116612219	116612965	-	747	0	0	0
ENSG00000176742	chr11	5220965	5221930	-	966	0	0	0
ENSG00000223530	chr2	23553535	23554915	-	1381	0	0	0
ENSG00000115112	chr2	121974163	122042783	-	68621	5	5	8
ENSG00000163734	chr4	74902306	74904524	-	2219	0	0	0
ENSG00000119392	chr9	131266979	131304567	+	37589	26	5	275
ENSG00000227919	chr17	18356269	18356376	+	108	0	0	0
ENSG00000226367	chr7	116712126	116786534	-	74409	0	0	0
ENSG00000267492	chr17	18356888	18357053	-	166	0	0	0
ENSG00000244734	chr11	5246694	5250625	-	3932	0	0	0
ENSG00000226776	chr17	39160733	39161012	-	280	0	0	1
ENSG00000271296	chr5	17614890	17615220	-	331	0	0	0
ENSG00000005243	chr17	46103533	46115392	-	11860	0	0	8
ENSG00000237230	chr17	39228198	39228593	+	396	0	0	0
ENSG00000121073	chr17	47778305	47786376	-	8072	5012	26	249
ENSG00000251439	chr17	39343196	39343388	-	193	0	0	0
ENSG00000233714	chr2	23570525	23574735	+	4211	0	0	0
ENSG00000230025	chrY	8839792	8842136	-	2345	0	0	0
ENSG00000248807	chr17	39368958	39369489	+	532	0	0	0
ENSG00000229351	chr17	39427563	39428087	+	525	0	0	0
ENSG00000173599	chr11	66615704	66725847	-	110144	27	10	18
ENSG00000255655	chr12	109883215	109885302	-	2088	0	0	0
ENSG00000237183	chr17	39436856	39437062	+	207	0	0	0
ENSG00000081041	chr4	74962752	74965010	-	2259	0	0	0
ENSG00000186468	chr5	81569177	81574396	-	5220	109210	603	2622
ENSG00000225422	chr12	66627859	66629014	-	1156	0	0	0
ENSG00000136750	chr10	26505236	26593487	+	88252	4	3	3
ENSG00000200274	chr12	110005780	110005920	-	141	0	0	0
ENSG00000170166	chr2	177015950	177017954	+	2005	0	0	0
ENSG00000266539	chr12	66629336	66629402	-	67	0	0	0
ENSG00000231988	chrY	8898635	8908029	+	9395	1	1	0
ENSG00000256072	chr12	66645525	66651214	-	5690	0	0	0
ENSG00000200794	chr12	110100668	110100988	-	321	0	0	1
ENSG00000250351	chr5	17620642	17621048	-	407	0	0	0
ENSG00000256777	chr12	66669720	66670431	-	712	0	0	6
ENSG00000118407	chr6	76001575	76203454	-	201880	775	24	140
ENSG00000255650	chr12	110171971	110211313	-	39343	0	0	0
ENSG00000222744	chr12	66686463	66686767	+	305	0	0	0
ENSG00000238528	chr12	66739499	66739602	+	104	0	0	2
ENSG00000233014	chr17	39479679	39485797	+	6119	0	0	4
ENSG00000264545	chr9	21802635	22032985	+	230351	66	1	19
ENSG00000256285	chr12	66957304	66957474	+	171	0	0	0
ENSG00000110651	chr11	2397407	2418649	+	21243	1592	20	1355
ENSG00000108516	chr17	39490884	39491985	+	1102	0	0	0
ENSG00000256420	chr12	66957747	66962974	-	5228	0	0	0
ENSG00000234859	chr17	39558668	39581301	+	22634	0	0	0
ENSG00000144550	chr3	9745491	9771592	+	26102	0	0	3
ENSG00000256248	chr12	67285656	67462942	-	177287	25	14	5
ENSG00000224854	chr9	21967137	21967738	+	602	0	0	0
ENSG00000223634	chr2	23580387	23583247	-	2861	0	0	0
ENSG00000124657	chr6	27925019	27925960	+	942	2132	12	8
ENSG00000250386	chr5	17625660	17626068	-	409	0	0	0
ENSG00000257083	chr12	67429288	67490186	-	60899	1	1	1
ENSG00000232235	chrY	9003694	9005311	-	1618	0	0	0
ENSG00000146414	chr6	146185381	146285559	-	100179	2	2	174
ENSG00000198707	chr12	88442793	88535993	-	93201	152	9	276
ENSG00000135643	chr12	70760056	70828072	+	68017	6	4	10
ENSG00000268327	chr15	59439899	59440054	+	156	0	0	0
ENSG00000128645	chr2	177053307	177055688	+	2382	0	0	1
ENSG00000224408	chrY	9021303	9023412	+	2110	0	0	0
ENSG00000157554	chr21	39751949	40033704	-	281756	14	10	3
ENSG00000171989	chr15	59499042	59500705	+	1664	0	0	0
ENSG00000235497	chr2	23598100	23604170	-	6071	0	0	1
ENSG00000238154	chrY	9027238	9042220	-	14983	0	0	0
ENSG00000196544	chr17	8091652	8093564	-	1913	0	0	119
ENSG00000134760	chr18	28898052	28936992	+	38941	0	0	0
ENSG00000185504	chr17	79506911	79520987	-	14077	34	5	325
ENSG00000231209	chr10	48169665	48175810	-	6146	0	0	36
ENSG00000258644	chr14	70793069	70883701	-	90633	54	6	61
ENSG00000249666	chr5	17632197	17632792	+	596	0	0	0
ENSG00000225438	chr17	39562764	39568027	-	5264	0	0	0
ENSG00000222640	chr14	70827609	70827805	+	197	0	0	0
ENSG00000257759	chr14	70892529	71014181	-	121653	135	6	10
ENSG00000100012	chr22	30843946	30868036	-	24091	0	0	3
ENSG00000259158	chr14	70935598	70950473	-	14876	0	0	0
ENSG00000215024	chr10	48173347	48175106	-	1760	0	0	0
ENSG00000170899	chr6	52842751	52860176	-	17426	0	0	6
ENSG00000263510	chr12	110271153	110271241	+	89	0	0	0
ENSG00000230662	chr17	18363705	18366369	+	2665	0	0	0
ENSG00000250782	chr5	17634569	17635162	+	594	0	0	0
ENSG00000251070	chr10	48187416	48199256	+	11841	0	0	4
ENSG00000178015	chr5	94955782	94957846	+	2065	0	0	2
ENSG00000224464	chr2	24095138	24095884	-	747	0	0	0
ENSG00000256351	chr12	110297572	110298225	-	654	0	0	0
ENSG00000167494	chr17	18400886	18404348	-	3463	0	0	0
ENSG00000201282	chr7	72481665	72481766	+	102	0	0	0
ENSG00000252754	chr10	48206895	48207010	-	116	0	0	0
ENSG00000241413	chr12	110304021	110304314	-	294	0	0	0
ENSG00000163738	chr4	74979891	75168816	+	188926	620	5	107
ENSG00000270119	chr10	48249334	48262214	+	12881	0	0	0
ENSG00000147889	chr9	21967751	21995300	-	27550	0	0	0
ENSG00000249094	chr12	110318481	110326272	+	7792	0	0	0
ENSG00000198305	chr7	72490260	72500313	-	10054	0	0	0
ENSG00000232924	chrY	9068524	9068856	+	333	0	0	0
ENSG00000271217	chr10	48254606	48254905	+	300	0	0	0
ENSG00000082213	chr5	31532373	31555165	+	22793	0	0	203
ENSG00000236951	chrY	24246961	24293631	-	46671	3	3	0
ENSG00000226044	chr10	48324788	48332197	-	7410	0	0	0
ENSG00000157470	chr15	59664892	59815748	+	150857	3788	55	262
ENSG00000264626	chr12	110798255	110798551	-	297	1	1	0
ENSG00000248471	chr5	17643071	17643337	-	267	0	0	0
ENSG00000251172	chr3	97200021	97200350	-	330	0	0	0
ENSG00000261292	chr3	97478367	97480374	+	2008	0	0	0
ENSG00000228865	chr10	48357926	48358600	+	675	0	0	0
ENSG00000273018	chr17	18414535	18455019	-	40485	0	0	4
ENSG00000197038	chrY	9148739	9160483	-	11745	0	0	0
ENSG00000248160	chr5	17647821	17648053	-	233	0	0	0
ENSG00000266000	chr10	48387524	48387622	+	99	0	0	0
ENSG00000250750	chr3	97772218	97772583	+	366	0	0	0
ENSG00000249225	chr3	97818752	97866978	-	48227	1	1	0
ENSG00000251090	chr3	97823598	97824516	+	919	0	0	0
ENSG00000144868	chr3	132757235	133116636	+	359402	24	15	30
ENSG00000250208	chr12	130634894	130646801	-	11908	1	1	4
ENSG00000197704	chr10	48844036	48868504	-	24469	0	0	1
ENSG00000238111	chr2	24123563	24124019	+	457	0	0	0
ENSG00000273291	chr3	42850938	43097363	+	246426	8	2	2
ENSG00000167637	chr19	44331444	44353307	+	21864	0	0	73
ENSG00000248365	chr3	97838035	97838575	+	541	0	0	0
ENSG00000267706	chr19	55863669	55870884	-	7216	0	0	0
ENSG00000249321	chr3	97916055	97916982	+	928	0	0	0
ENSG00000132600	chr16	68344877	68392466	+	47590	2111	21	336
ENSG00000178999	chr17	8108056	8113918	-	5863	3395	36	922
ENSG00000249975	chr3	97926267	97927185	+	919	0	0	0
ENSG00000128654	chr2	177134123	177202753	+	68631	5704	32	244
ENSG00000157765	chr4	25656923	25680370	+	23448	2	1	4
ENSG00000248507	chr3	97940888	97941810	+	923	0	0	0
ENSG00000148690	chr10	95427640	95462329	-	34690	8003	46	206
ENSG00000258210	chr12	110825268	110883353	-	58086	2433	68	1268
ENSG00000187079	chr11	12695969	12966298	+	270330	12	9	15
ENSG00000251088	chr3	97952495	98176742	+	224248	15	7	19
ENSG00000248542	chr5	17649155	17649752	+	598	0	0	0
ENSG00000174473	chr4	172733405	173962710	+	1229306	125	53	79
ENSG00000187900	chr3	97957196	97958125	+	930	0	0	0
ENSG00000248337	chr5	17654482	17654752	-	271	0	0	0
ENSG00000258011	chr12	110867764	110868087	-	324	0	0	0
ENSG00000111729	chr12	8276228	8291203	+	14976	10	3	18
ENSG00000234946	chr2	24166716	24167221	+	506	0	0	0
ENSG00000241680	chr12	110898793	110899167	+	375	0	0	0
ENSG00000131548	chrY	24291113	24292978	+	1866	0	0	0
ENSG00000117322	chr1	207627575	207663240	+	35666	2	2	353
ENSG00000244653	chr3	98152878	98153691	+	814	0	0	0
ENSG00000202335	chr12	110934157	110934226	-	70	0	0	0
ENSG00000135899	chr2	231032009	231090444	-	58436	1114	20	436
ENSG00000142303	chr19	8645126	8675620	-	30495	1	1	4
ENSG00000248839	chr3	98241414	98244178	+	2765	0	0	0
ENSG00000263537	chr12	111063452	111063722	-	271	0	0	0
ENSG00000180043	chr19	55866276	55874628	-	8353	0	0	2
ENSG00000221246	chr12	111070409	111070498	+	90	0	0	0
ENSG00000250562	chr3	98243905	98244118	-	214	0	0	0
ENSG00000232808	chrY	9167489	9172441	-	4953	0	0	0
ENSG00000240827	chr3	98338909	98339462	+	554	1	1	0
ENSG00000266233	chr3	98342793	98342888	-	96	0	0	0
ENSG00000229159	chrY	24329997	24332168	+	2172	0	0	0
ENSG00000207142	chr12	42848522	42848623	+	102	0	0	0
ENSG00000257268	chr12	111269583	111283767	+	14185	6	4	0
ENSG00000244153	chr3	98376646	98379414	+	2769	0	0	74
ENSG00000257225	chr12	42853168	42859930	+	6763	0	0	0
ENSG00000173557	chr2	26785450	26802400	+	16951	3	2	2
ENSG00000269466	chr5	17655237	17655647	-	411	0	0	0
ENSG00000242963	chr12	130701352	130701702	-	351	0	0	0
ENSG00000260255	chr16	25836031	25837651	-	1621	0	0	0
ENSG00000225560	chrY	9185120	9193010	-	7891	0	0	1
ENSG00000239445	chr3	98433174	98451495	-	18322	1	1	5
ENSG00000265005	chr16	26036558	26036631	+	74	0	0	0
ENSG00000199929	chr16	26040233	26040346	+	114	0	0	0
ENSG00000138002	chr2	27667238	27712656	-	45419	1211	19	157
ENSG00000225615	chrY	24344576	24349859	+	5284	0	0	0
ENSG00000230330	chr16	26043860	26044132	-	273	0	0	0
ENSG00000259862	chr12	130734224	130751270	+	17047	0	0	1
ENSG00000241286	chr12	111279342	111280191	-	850	0	0	0
ENSG00000237140	chr16	26074071	26074418	-	348	0	0	0
ENSG00000229234	chrY	24355478	24362727	+	7250	0	0	0
ENSG00000240747	chr3	42850975	42984284	+	133310	0	0	0
ENSG00000256391	chr6	166307330	166309725	-	2396	0	0	0
ENSG00000243847	chr2	24219667	24219955	-	289	0	0	0
ENSG00000213199	chr7	150745379	150749843	+	4465	0	0	8
ENSG00000222940	chr2	24268705	24268808	+	104	0	0	0
ENSG00000249274	chr3	98501032	98502037	+	1006	0	0	0
ENSG00000231876	chr16	26329428	26345749	+	16322	1	1	1
ENSG00000232642	chr2	24388753	24397874	-	9122	0	0	0
ENSG00000206712	chr3	98523822	98523928	-	107	0	0	0
ENSG00000175065	chr18	28956740	28994875	+	38136	0	0	0
ENSG00000108950	chr17	66531254	66597530	-	66277	0	0	0
ENSG00000263441	chr16	56991177	56991273	+	97	0	0	0
ENSG00000151892	chr10	117816444	118032979	-	216536	106	8	4
ENSG00000259922	chr16	57046983	57048012	-	1030	0	0	0
ENSG00000115368	chr2	190306159	190340291	+	34133	6189	26	528
ENSG00000225058	chr3	187715210	187721778	-	6569	0	0	0
ENSG00000223609	chr11	5253908	5256600	-	2693	0	0	0
ENSG00000112343	chr6	25963030	25987384	+	24355	8892	35	396
ENSG00000260145	chr16	57086417	57092409	-	5993	0	0	0
ENSG00000142677	chr1	24446261	24469611	-	23351	0	0	2
ENSG00000236412	chr3	187719488	187721194	-	1707	0	0	0
ENSG00000228480	chr16	26366117	26369676	-	3560	0	0	0
ENSG00000176082	chr14	70935877	70937825	-	1949	0	0	0
ENSG00000234238	chr3	187824884	187864808	+	39925	4	2	0
ENSG00000260148	chr16	57125125	57126215	-	1091	0	0	0
ENSG00000101255	chr20	361261	378203	+	16943	4	4	289
ENSG00000113460	chr5	34915481	34926101	+	10621	3503	19	208
ENSG00000270959	chr3	187868994	187871845	-	2852	0	0	0
ENSG00000260038	chr16	57281262	57282404	+	1143	0	0	0
ENSG00000164458	chr6	166571144	166582188	-	11045	4	4	5
ENSG00000252263	chr14	70962824	70962927	+	104	0	0	0
ENSG00000224563	chr3	188280026	188286454	-	6429	0	0	0
ENSG00000250715	chr5	17670277	17670680	-	404	1	1	0
ENSG00000260946	chr16	57282459	57286664	-	4206	0	0	0
ENSG00000259115	chr14	71060031	71107921	-	47891	0	0	1
ENSG00000264114	chr3	188348429	188348490	-	62	0	0	0
ENSG00000204164	chr10	48901102	48950972	-	49871	28	7	29
ENSG00000260965	chr16	57355264	57356029	+	766	58	12	5
ENSG00000207651	chr3	188406569	188406654	+	86	0	0	0
ENSG00000236481	chr16	26596076	26606134	-	10059	0	0	1
ENSG00000095752	chr19	55875757	55881831	-	6075	4	1	1
ENSG00000234076	chr3	188659504	188665428	-	5925	1	1	0
ENSG00000258951	chr14	71061269	71062487	+	1219	0	0	0
ENSG00000271456	chr16	57366291	57366511	-	221	3	1	0
ENSG00000260580	chr16	26733195	26740447	+	7253	0	0	1
ENSG00000236182	chr3	188707171	188707924	-	754	0	0	0
ENSG00000245466	chr14	71075515	71108015	-	32501	0	0	1
ENSG00000264935	chr16	26747550	26747638	+	89	0	0	0
ENSG00000260345	chr16	57494967	57496649	+	1683	0	0	3
ENSG00000230115	chr3	188956475	188958383	-	1909	0	0	0
ENSG00000234186	chr16	27078028	27080486	+	2459	0	0	0
ENSG00000240837	chr14	71076803	71077094	+	292	0	0	0
ENSG00000260828	chr16	57637049	57637609	+	561	0	0	0
ENSG00000269515	chr10	44873687	44878739	+	5053	0	0	0
ENSG00000258689	chr14	71165415	71178870	+	13456	2	2	0
ENSG00000261482	chr16	27078249	27079179	-	931	0	0	0
ENSG00000261633	chr16	57655946	57665559	-	9614	0	0	0
ENSG00000227971	chr3	189363116	189363255	-	140	0	0	0
ENSG00000261557	chr16	27144804	27146500	-	1697	102	29	87
ENSG00000260467	chr16	57715036	57735642	-	20607	0	0	4
ENSG00000239462	chr3	98621268	98737406	+	116139	1	1	5
ENSG00000222719	chr3	38841787	38841885	-	99	0	0	0
ENSG00000207761	chr14	101493122	101493201	+	80	0	0	0
ENSG00000231243	chr3	38865393	38866793	+	1401	0	0	0
ENSG00000249937	chr5	17684693	17955966	+	271274	10	10	9
ENSG00000261045	chr16	27169775	27187908	-	18134	4	3	1
ENSG00000207762	chr14	101493437	101493520	+	84	0	0	0
ENSG00000184185	chr17	21279509	21323179	+	43671	0	0	13
ENSG00000187783	chr10	45406648	45432450	+	25803	0	0	0
ENSG00000194717	chr14	101495971	101496051	+	81	0	0	0
ENSG00000242061	chr14	23163307	23163744	-	438	3	1	1
ENSG00000259940	chr16	27224631	27226314	-	1684	0	0	0
ENSG00000163520	chr3	13573824	13679922	+	106099	6	5	11
ENSG00000215941	chr3	38948805	38948880	+	76	0	0	0
ENSG00000221036	chr14	101496389	101496466	+	78	0	0	0
ENSG00000145839	chr5	135227935	135231516	-	3582	0	0	1
ENSG00000206708	chr3	39067478	39067584	+	107	0	0	0
ENSG00000235213	chr14	23171352	23172274	+	923	0	0	1
ENSG00000143387	chr1	150768684	150780799	-	12116	0	0	16
ENSG00000215034	chr3	39255684	39256163	+	480	0	0	10
ENSG00000212040	chr14	101498324	101498401	+	78	0	0	0
ENSG00000259954	chr16	27458990	27464714	-	5725	1774	18	157
ENSG00000256064	chr12	130904080	130905564	-	1485	0	0	0
ENSG00000207743	chr14	101500092	101500173	+	82	0	0	0
ENSG00000258458	chr14	23171820	23235771	-	63952	2	2	23
ENSG00000007520	chr16	1399241	1401912	-	2672	0	0	221
ENSG00000265032	chr14	101505680	101505774	+	95	0	0	0
ENSG00000215560	chrY	24442945	24445023	-	2079	0	0	0
ENSG00000271946	chr14	101506017	101506102	+	86	0	0	0
ENSG00000261736	chr16	27654520	27655984	+	1465	0	0	0
ENSG00000270367	chr3	39327476	39329411	+	1936	0	0	0
ENSG00000251764	chr17	64891608	64891689	+	82	0	0	0
ENSG00000106591	chr7	42971799	42988557	+	16759	11806	53	261
ENSG00000207934	chr14	101506556	101506636	+	81	0	0	0
ENSG00000221528	chr16	27673221	27673339	+	119	0	0	0
ENSG00000264491	chr17	65016050	65017859	-	1810	0	0	0
ENSG00000228168	chr3	39376470	39377430	+	961	23	5	439
ENSG00000256725	chr12	131112861	131200826	-	87966	0	0	0
ENSG00000269559	chr4	75023327	75024085	-	759	0	0	0
ENSG00000265664	chr17	65028525	65029406	-	882	0	0	0
ENSG00000105732	chr19	42572629	42585701	+	13073	3	1	94
ENSG00000261329	chr16	27690261	27730104	-	39844	0	0	0
ENSG00000258823	chr14	23192685	23195781	-	3097	0	0	0
ENSG00000099284	chr10	71812552	71872036	+	59485	4	3	9
ENSG00000118017	chr3	137842560	137851229	-	8670	0	0	1
ENSG00000264421	chr17	65220419	65221657	+	1239	0	0	0
ENSG00000212302	chr14	23225970	23226038	-	69	0	0	0
ENSG00000112701	chr6	76311225	76427997	+	116773	9210	49	630
ENSG00000212335	chr14	23321825	23321937	-	113	0	0	0
ENSG00000199716	chr14	23337027	23337126	+	100	0	0	0
ENSG00000176222	chr19	44376515	44405537	-	29023	2	2	29
ENSG00000147883	chr9	22002902	22009362	-	6461	0	0	0
ENSG00000259153	chr14	71276922	71282120	+	5199	0	0	18
ENSG00000160472	chr19	55888204	55889612	+	1409	0	0	2
ENSG00000229940	chrY	24452072	24454098	-	2027	0	0	0
ENSG00000201371	chr16	27733605	27733713	-	109	0	0	0
ENSG00000213180	chr17	65220844	65221157	+	314	0	0	0
ENSG00000212382	chr16	27874572	27874677	+	106	0	0	0
ENSG00000223754	chr2	24422708	24424567	-	1860	0	0	0
ENSG00000207266	chr16	28009616	28009722	-	107	0	0	0
ENSG00000185436	chr1	24480647	24514449	-	33803	3	3	68
ENSG00000237054	chr14	23388665	23396105	+	7441	0	0	1
ENSG00000109586	chr4	174089904	174245118	+	155215	4923	34	196
ENSG00000243040	chrY	24455006	24467972	+	12967	0	0	0
ENSG00000260452	chr16	28122494	28122968	-	475	0	0	0
ENSG00000176381	chr6	166719168	166721936	-	2769	0	0	36
ENSG00000101333	chr20	9049410	9461889	+	412480	62	16	20
ENSG00000216058	chr3	189547711	189547798	+	88	0	0	0
ENSG00000200652	chr16	28190419	28190544	+	126	0	0	0
ENSG00000230077	chr3	189686819	189687650	-	832	0	0	0
ENSG00000200138	chr16	28194639	28194751	+	113	0	0	0
ENSG00000264882	chr14	101507104	101507206	+	103	0	0	0
