type	depth	gene_subset	seed	subsampled_cells	individual	replicate	lower_q	upper_q	available_ensg	used_ensg	available_ercc	used_ercc	potential_cells	available_cells	pearson_ensg	pearson_ercc	spearman_ensg	spearman_ercc	detected_ensg	detected_ercc	mean_counts_ensg	mean_counts_ercc	var_pearson	var_spearman
reads	250000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.74814	0.6947	0.77985	0.83234	5985	19	7669.8	27.46	0.69651	0.75144
molecules	250000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76115	0.72881	0.79133	0.85116	5985	19	1811.76	5.3	0.88638	0.89404
reads	250000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86713	0.98525	0.81887	0.98645	6097	22	106102.04	2407.26	0.92631	0.9065
molecules	250000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88391	0.98501	0.83755	0.98645	6097	22	22826.38	472.08	0.97624	0.96192
reads	500000	all	4	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90951	0.90595	0.92494	0.96798	12121	40	227562.9	4866.48	0.88565	0.92692
molecules	500000	all	4	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92257	0.95419	0.92903	0.97919	12121	40	28772.12	547.2	0.98079	0.97446
reads	500000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75747	0.67715	0.78331	0.80554	6026	19	15337.18	53.94	0.67384	0.75388
molecules	500000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75714	0.74267	0.78535	0.87122	6026	19	2179.72	6	0.90579	0.90764
reads	500000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86791	0.98573	0.81936	0.98758	6097	22	212235.68	4816.18	0.9265	0.90749
molecules	500000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8822	0.98514	0.83453	0.98645	6097	22	26594.04	541.58	0.97986	0.96614
reads	1500000	all	4	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90929	0.91481	0.92549	0.96965	12154	42	682812.86	14605.82	0.86184	0.92729
molecules	1500000	all	4	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91791	0.96932	0.92492	0.98059	12154	42	37302.84	692.8	0.98588	0.97915
reads	1500000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75836	0.68929	0.78526	0.82383	6059	21	46065.58	163.76	0.64021	0.75575
molecules	1500000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.73754	0.77816	0.77513	0.88179	6059	21	2963.16	7.72	0.92944	0.92563
reads	1500000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86826	0.98561	0.81944	0.98758	6097	22	636777.46	14452.76	0.92586	0.90639
molecules	1500000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87742	0.98303	0.82826	0.98532	6097	22	34342	685.66	0.98428	0.97128
reads	4000000	all	4	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91433	0.95205	0.92919	0.97236	12178	43	1859491.28	35127.18	0.84387	0.92996
molecules	4000000	all	4	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91652	0.98269	0.92306	0.97882	12178	43	53001.46	934.26	0.98848	0.9833
reads	4000000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.76949	0.75195	0.79555	0.83173	6083	22	120816.74	375.32	0.61567	0.76387
molecules	4000000	lower	4	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.72844	0.85053	0.77165	0.8708	6083	22	4326.52	10.76	0.94637	0.94215
reads	4000000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87505	0.98392	0.82591	0.9808	6097	22	1738746.48	34783.84	0.92436	0.90812
molecules	4000000	upper	4	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87589	0.97826	0.8259	0.9808	6097	22	48678	924.18	0.98562	0.97504
reads	50000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90283	0.95165	0.91858	0.95808	11811	40	23562.82	436.22	0.93642	0.9182
molecules	50000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91467	0.97142	0.92761	0.97842	11811	40	13801.04	251.14	0.95986	0.95333
reads	50000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.72227	0.73429	0.75766	0.7367	5717	19	1502.84	5.16	0.70491	0.72994
molecules	50000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.73706	0.82103	0.77861	0.87886	5717	19	919.24	2.8	0.8112	0.83265
reads	50000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86473	0.9825	0.81964	0.97967	6096	22	22061	431.28	0.92424	0.89869
molecules	50000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87897	0.98351	0.83493	0.9856	6096	22	12882.44	248.46	0.95894	0.93821
reads	250000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91257	0.96527	0.92778	0.96629	12071	43	117674.74	2199.82	0.9016	0.92428
molecules	250000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92764	0.98295	0.93582	0.97748	12071	43	25661.6	448.08	0.97642	0.97032
reads	250000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76053	0.77738	0.79208	0.80994	5976	22	7484.94	25.8	0.69372	0.74586
molecules	250000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.77242	0.86007	0.80473	0.8754	5976	22	1795.96	4.9	0.88506	0.89212
reads	250000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87273	0.9844	0.82367	0.97967	6097	22	110195.36	2175.4	0.92143	0.90306
molecules	250000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.89125	0.98293	0.84599	0.98503	6097	22	23867.1	443.42	0.97406	0.95942
reads	500000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91345	0.96022	0.9288	0.97225	12109	43	235324.54	4411.36	0.88452	0.92534
molecules	500000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92607	0.98318	0.93384	0.97953	12109	43	29859.5	511.82	0.98062	0.97415
reads	500000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76558	0.78774	0.79597	0.85004	6014	22	14952.42	51.34	0.67306	0.74972
molecules	500000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76453	0.87014	0.79888	0.87738	6014	22	2162.14	5.56	0.90532	0.90624
reads	500000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87307	0.98414	0.82407	0.98419	6097	22	220382.68	4362.6	0.92074	0.90323
molecules	500000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88977	0.9819	0.84432	0.98842	6097	22	27699.08	506.56	0.97808	0.96428
reads	1500000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91233	0.96461	0.92945	0.97044	12150	43	706060.12	13219.62	0.85996	0.92536
molecules	1500000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92082	0.98458	0.92908	0.97995	12150	43	38339.42	642.82	0.98563	0.97902
reads	1500000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76407	0.79878	0.79803	0.83964	6055	22	44878.9	151.32	0.6388	0.74932
molecules	1500000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.74241	0.87139	0.78612	0.88713	6055	22	2930.54	7.14	0.92892	0.92461
reads	1500000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87374	0.9843	0.82504	0.98419	6097	22	661212.68	13075.52	0.92009	0.90328
molecules	1500000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88503	0.97894	0.83814	0.9808	6097	22	35411.14	636.08	0.98285	0.96976
reads	4000000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.90902	0.95473	0.92754	0.97659	12175	43	1859640.68	35483.36	0.83756	0.92597
molecules	4000000	all	5	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91555	0.98361	0.92491	0.97508	12175	43	51696.3	901.34	0.98758	0.98244
reads	4000000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.75287	0.76593	0.79394	0.87352	6080	22	119202	390.24	0.60656	0.75151
molecules	4000000	lower	5	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.71874	0.86886	0.77523	0.8552	6080	22	4154	10.96	0.94381	0.93876
reads	4000000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87174	0.98282	0.82244	0.98645	6097	22	1740513.38	35114.08	0.91965	0.90371
molecules	4000000	upper	5	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87903	0.97904	0.83113	0.98419	6097	22	47545.22	891.16	0.98424	0.97368
reads	50000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89813	0.94714	0.91474	0.9626	11773	40	22906.74	456.52	0.93588	0.91576
molecules	50000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91138	0.96311	0.92452	0.97039	11773	40	13313.56	252.96	0.95842	0.95328
reads	50000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.71395	0.67935	0.75262	0.77076	5678	19	1503	5.08	0.7058	0.72846
molecules	50000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.73053	0.73985	0.77182	0.82687	5678	19	902.42	2.7	0.81177	0.83275
reads	50000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86045	0.98529	0.81193	0.98532	6097	22	21404.94	451.78	0.92461	0.89552
molecules	50000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87624	0.98648	0.82928	0.98193	6097	22	12411.94	250.4	0.95944	0.93863
reads	250000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90595	0.97315	0.92356	0.96776	12045	43	114405.38	2284.22	0.90226	0.92269
molecules	250000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92424	0.97551	0.93294	0.96967	12045	43	24793.34	445.54	0.97489	0.97056
reads	250000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.74934	0.77317	0.78338	0.80768	5950	22	7490.12	25.46	0.70075	0.74908
molecules	250000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76501	0.77634	0.79634	0.82163	5950	22	1761.42	4.88	0.88532	0.89335
reads	250000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86837	0.98769	0.818	0.98758	6097	22	106920.48	2260.26	0.92122	0.90182
molecules	250000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88889	0.98599	0.84126	0.97967	6097	22	23033.34	440.92	0.97354	0.96038
reads	500000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90608	0.97082	0.92452	0.96806	12094	43	228839.04	4559.5	0.88393	0.92309
molecules	500000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92303	0.97904	0.93115	0.97519	12094	43	28956.12	511.08	0.97963	0.97487
reads	500000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75194	0.77993	0.78788	0.81276	5999	22	15012.06	49.18	0.67978	0.75153
molecules	500000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75778	0.80908	0.79239	0.8573	5999	22	2123.9	5.52	0.90638	0.90924
reads	500000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86881	0.98755	0.81796	0.98899	6097	22	213837.42	4513.24	0.92058	0.90158
molecules	500000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88738	0.98535	0.83861	0.9808	6097	22	26834.06	505.86	0.97801	0.96589
reads	1500000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90616	0.97433	0.92519	0.96968	12148	43	686557.8	13682.06	0.85795	0.92326
molecules	1500000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91909	0.98283	0.92694	0.97682	12148	43	37564.08	649.98	0.98499	0.97897
reads	1500000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75389	0.79462	0.79007	0.82067	6053	22	45045.3	148.34	0.64627	0.75202
molecules	1500000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.73912	0.84501	0.78104	0.86409	6053	22	2896.84	7.28	0.92701	0.9245
reads	1500000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86913	0.98738	0.81835	0.98758	6097	22	641542.58	13542.62	0.91998	0.90025
molecules	1500000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88278	0.98221	0.83288	0.97825	6097	22	34669.58	643.18	0.98308	0.97079
reads	4000000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91497	0.97179	0.93102	0.96361	12179	43	1911514.76	32709.5	0.84488	0.92583
molecules	4000000	all	6	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91976	0.97744	0.92716	0.97096	12179	43	54163.6	883.66	0.98891	0.98353
reads	4000000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.76187	0.75701	0.79832	0.77301	6084	22	117496.98	368.54	0.61645	0.74863
molecules	4000000	lower	6	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.73248	0.81282	0.7818	0.82227	6084	22	4255.76	11.08	0.94543	0.94016
reads	4000000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87797	0.98545	0.83084	0.98306	6097	22	1794088.08	32372.46	0.91931	0.90189
molecules	4000000	upper	6	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.88191	0.97396	0.83421	0.97741	6097	22	49910.8	873.56	0.98642	0.97606
reads	50000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89806	0.97162	0.91507	0.96057	11759	43	23091.24	438.48	0.93544	0.91822
molecules	50000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91074	0.97587	0.92459	0.97018	11759	43	13340.86	247.44	0.96144	0.95429
reads	50000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.71182	0.70472	0.74553	0.73273	5665	22	1494.54	5.38	0.70906	0.73314
molecules	50000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.72724	0.7503	0.76728	0.81552	5665	22	900.68	3	0.81585	0.83527
reads	50000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86207	0.98456	0.81503	0.98306	6096	22	21597.78	433.42	0.92244	0.89864
molecules	50000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87593	0.9846	0.8302	0.9839	6096	22	12440.78	244.6	0.95989	0.94138
reads	250000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.9077	0.97008	0.92474	0.96304	12059	43	115407.72	2212.22	0.89989	0.92516
molecules	250000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92305	0.97803	0.9321	0.96737	12059	43	24720.14	439.82	0.97694	0.97041
reads	250000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.74791	0.74087	0.78016	0.76419	5964	22	7431.46	25.34	0.70155	0.7533
molecules	250000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75796	0.77156	0.79321	0.77816	5964	22	1766.88	4.94	0.88384	0.89486
reads	250000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87026	0.98074	0.82068	0.98306	6097	22	107981.76	2188.16	0.91991	0.90535
molecules	250000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88713	0.9851	0.83931	0.98871	6097	22	22954.86	435.1	0.97455	0.96004
reads	500000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.909	0.96783	0.9258	0.96028	12112	43	230858.04	4424.16	0.88096	0.92537
molecules	500000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92221	0.97891	0.92974	0.97073	12112	43	28889.06	505.96	0.98106	0.97462
reads	500000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75364	0.72285	0.78476	0.74816	6017	22	14898.04	49.98	0.67975	0.75485
molecules	500000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75342	0.77556	0.78813	0.79967	6017	22	2139.1	5.52	0.90672	0.91134
reads	500000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87077	0.98194	0.82131	0.98645	6097	22	215970.92	4376.58	0.91865	0.90486
molecules	500000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88512	0.98542	0.83668	0.98758	6097	22	26751.92	500.7	0.97819	0.96435
reads	1500000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90806	0.96626	0.92664	0.95817	12145	43	692933.38	13276.74	0.85518	0.92579
molecules	1500000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91773	0.97845	0.92533	0.97073	12145	43	37714.8	648.36	0.98557	0.9791
reads	1500000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75516	0.718	0.78838	0.73913	6050	22	44727.1	154.1	0.64774	0.75788
molecules	1500000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.7348	0.78248	0.77509	0.80522	6050	22	2937.36	7.08	0.92899	0.92833
reads	1500000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8715	0.98156	0.82203	0.98645	6097	22	648240.1	13129.76	0.9176	0.90369
molecules	1500000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88067	0.98195	0.83117	0.98758	6097	22	34780.02	641.58	0.98229	0.96956
reads	4000000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91466	0.94229	0.92997	0.97146	12179	43	1870711.74	31053.52	0.84641	0.92747
molecules	4000000	all	7	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91771	0.97819	0.92563	0.97266	12178	43	54311.38	863.94	0.98928	0.9843
reads	4000000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.76502	0.74132	0.79841	0.83738	6084	22	117128.62	422.44	0.62288	0.75933
molecules	4000000	lower	7	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.72767	0.82414	0.77685	0.83711	6083	22	4325.94	11.18	0.94912	0.9438
reads	4000000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87497	0.98722	0.82526	0.99097	6097	22	1753646.54	30664.76	0.92008	0.90326
molecules	4000000	upper	7	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87977	0.97939	0.83141	0.97741	6097	22	49988.32	853.74	0.98691	0.97733
reads	50000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89885	0.97785	0.91648	0.9719	11771	43	23411.16	441.04	0.93652	0.91862
molecules	50000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91107	0.983	0.9256	0.97336	11771	43	13640.64	247.66	0.96095	0.95475
reads	50000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.71012	0.8335	0.74944	0.86491	5678	22	1482.94	4.68	0.70655	0.73193
molecules	50000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.72517	0.86464	0.76995	0.84929	5678	22	901.84	2.7	0.81253	0.83624
reads	50000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86264	0.97405	0.81736	0.97204	6095	22	21929.04	436.94	0.92387	0.89938
molecules	50000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87682	0.97956	0.83275	0.98221	6095	22	12739.36	245.3	0.96085	0.94235
reads	250000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90968	0.98073	0.92454	0.96757	12083	43	117111	2217.44	0.90149	0.92448
molecules	250000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92509	0.98147	0.93338	0.9733	12083	43	25441.6	436.98	0.97724	0.97122
reads	250000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.74917	0.84861	0.78149	0.82745	5988	22	7453.92	24.84	0.69711	0.74724
molecules	250000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76264	0.8314	0.79705	0.84178	5988	22	1783.02	4.92	0.88849	0.89537
reads	250000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86994	0.97803	0.82289	0.97741	6097	22	109662.42	2195.5	0.92039	0.90638
molecules	250000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8875	0.98372	0.8431	0.97967	6097	22	23660.08	432.6	0.97525	0.96148
reads	500000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.9099	0.98059	0.92578	0.96798	12114	43	234238.06	4445.68	0.88344	0.92459
molecules	500000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92377	0.97956	0.93148	0.97152	12114	43	29675.24	500.54	0.98142	0.9752
reads	500000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75374	0.84076	0.78694	0.82576	6019	22	14933.42	47.92	0.67522	0.74836
molecules	500000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75667	0.80745	0.79151	0.81917	6019	22	2152.3	5.48	0.90929	0.90934
reads	500000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8708	0.97961	0.82335	0.97854	6097	22	219314.58	4402.94	0.91982	0.90598
molecules	500000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8863	0.98356	0.84065	0.98193	6097	22	27524.7	495.66	0.97924	0.96573
reads	1500000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.90913	0.98019	0.92653	0.9698	12154	43	702913.34	13327.94	0.85759	0.92486
molecules	1500000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91861	0.98032	0.92705	0.9727	12154	43	38217.42	632.94	0.98632	0.97983
reads	1500000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75346	0.83813	0.78879	0.84303	6059	22	44809.98	147.34	0.63972	0.74821
molecules	1500000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.73416	0.81556	0.77867	0.83178	6059	22	2925.36	7.14	0.93239	0.92746
reads	1500000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87144	0.97948	0.82363	0.97854	6097	22	658133.4	13197	0.91997	0.90563
molecules	1500000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88216	0.98128	0.83488	0.97741	6097	22	35294.44	626.48	0.98372	0.97058
reads	4000000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91321	0.97445	0.92976	0.97116	12175	43	1882745.88	32948.66	0.84388	0.92538
molecules	4000000	all	8	50	NA19101	NA	0	1	12192	12192	43	43	201	178	0.91716	0.97285	0.92536	0.96855	12175	43	54332.58	880.66	0.98875	0.98391
reads	4000000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.76464	0.78586	0.79803	0.83964	6080	22	119579.06	342.68	0.61524	0.75106
molecules	4000000	lower	8	50	NA19101	NA	0	0.5	12192	6097	43	22	201	178	0.72765	0.75656	0.77823	0.80746	6080	22	4372.3	10.04	0.948	0.94378
reads	4000000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.8758	0.98071	0.8285	0.97854	6097	22	1763243.06	32631.12	0.92144	0.90465
molecules	4000000	upper	8	50	NA19101	NA	0.5	1	12192	6097	43	22	201	178	0.87914	0.97496	0.83149	0.97628	6097	22	49963.2	871.34	0.98595	0.97615
reads	50000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.89967	0.96607	0.91737	0.96605	11787	41	23616.86	409.14	0.93495	0.91734
molecules	50000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91222	0.97465	0.92687	0.97034	11787	41	13801.5	233.54	0.95998	0.95345
reads	50000	lower	9	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.70866	0.78627	0.75113	0.82603	5693	20	1488.6	4.8	0.70685	0.73099
molecules	50000	lower	9	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.72607	0.82665	0.7735	0.86813	5693	20	908.28	2.56	0.8149	0.83328
reads	50000	upper	9	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.86606	0.97896	0.81751	0.97741	6096	22	22129.12	405.16	0.9209	0.8946
molecules	50000	upper	9	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.87952	0.98202	0.83219	0.97967	6096	22	12893.82	231.26	0.95777	0.93714
reads	250000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91033	0.96363	0.92595	0.98041	12080	42	118046.18	2059.28	0.89849	0.92256
molecules	250000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92711	0.97934	0.935	0.97824	12080	42	25879.58	423.34	0.97639	0.97034
reads	250000	lower	9	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.7508	0.8575	0.78304	0.94267	5985	21	7459.36	23.62	0.69384	0.74787
molecules	250000	lower	9	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76864	0.86195	0.80102	0.89142	5985	21	1805.94	4.68	0.88564	0.89511
reads	250000	upper	9	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.8729	0.98133	0.82383	0.97628	6097	22	110591.04	2038.82	0.91601	0.90058
molecules	250000	upper	9	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.89099	0.98439	0.8449	0.97967	6097	22	24074.94	419.12	0.97376	0.96021
reads	500000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91191	0.9523	0.92723	0.98109	12128	42	236120	4108.94	0.88085	0.92302
molecules	500000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.9262	0.97876	0.93301	0.9818	12128	42	30219.98	486.02	0.98097	0.97488
reads	500000	lower	9	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.75606	0.8286	0.7878	0.93646	6033	21	14907.84	47	0.67073	0.74792
molecules	500000	lower	9	50	NA19101	NA	0	0.5	12192	6097	43	22	201	201	0.76302	0.86523	0.79604	0.90441	6033	21	2184.38	5.48	0.90904	0.91197
reads	500000	upper	9	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.874	0.98245	0.82448	0.97854	6097	22	221220.08	4067.84	0.91582	0.90153
molecules	500000	upper	9	50	NA19101	NA	0.5	1	12192	6097	43	22	201	201	0.88996	0.98544	0.84291	0.98306	6097	22	28037.24	481.02	0.97814	0.96482
reads	1500000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.91016	0.95253	0.92807	0.98063	12152	43	708324.34	12334.56	0.85552	0.92337
molecules	1500000	all	9	50	NA19101	NA	0	1	12192	12192	43	43	201	201	0.92044	0.98312	0.9286	0.98059	12152	43	39106.46	618.4	0.98581	0.97938
